model,kt,ka,st_coeff,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M3722,1e-05,0.0001,0.25,0.5,0.035,0.036743,0.06229,2SEG,1,LIDAR,-0.017743,0.13771,0.9338421052631578,0.68855,0.8111960526315789
M3723,1e-05,0.0001,0.25,0.5,0.04,0.036647,0.06739,2SEG,1,LIDAR,-0.017647,0.13261,0.9287894736842105,0.66305,0.7959197368421053
M3724,1e-05,0.0001,0.25,0.5,0.05,0.036468,0.07682,2SEG,1,LIDAR,-0.017468,0.12318000000000001,0.9193684210526316,0.6159,0.7676342105263159
M3725,1e-05,0.0001,0.25,0.5,0.08,0.035994,0.1011,2SEG,1,LIDAR,-0.016994,0.09890000000000002,0.8944210526315789,0.49450000000000005,0.6944605263157895
M3726,1e-05,0.0001,0.5,-0.5,0.03,0.036439,0.07857,2SEG,1,LIDAR,-0.017439,0.12143000000000001,0.9178421052631579,0.60715,0.7624960526315789
M3727,1e-05,0.0001,0.5,-0.5,0.035,0.036296,0.08599,2SEG,1,LIDAR,-0.017296000000000002,0.11401000000000001,0.9103157894736844,0.5700500000000001,0.7401828947368423
M3728,1e-05,0.0001,0.5,-0.5,0.04,0.03616,0.09295,2SEG,1,LIDAR,-0.017159999999999998,0.10705,0.903157894736842,0.53525,0.7192039473684211
M3729,1e-05,0.0001,0.5,-0.5,0.05,0.035905,0.1058,2SEG,1,LIDAR,-0.016905,0.0942,0.8897368421052632,0.47100000000000003,0.6803684210526316
M3730,1e-05,0.0001,0.5,-0.5,0.08,0.035183,0.1386,2SEG,1,LIDAR,-0.016183,0.06140000000000001,0.8517368421052631,0.30700000000000005,0.5793684210526315
M3731,1e-05,0.0001,0.5,-0.25,0.03,0.036605,0.06976,2SEG,1,LIDAR,-0.017605,0.13024000000000002,0.9265789473684211,0.6512000000000001,0.7888894736842106
M3732,1e-05,0.0001,0.5,-0.25,0.035,0.03648,0.07637,2SEG,1,LIDAR,-0.01748,0.12363000000000002,0.9199999999999999,0.6181500000000001,0.769075
M3733,1e-05,0.0001,0.5,-0.25,0.04,0.03636,0.08258,2SEG,1,LIDAR,-0.017360000000000004,0.11742000000000001,0.913684210526316,0.5871000000000001,0.750392105263158
M3734,1e-05,0.0001,0.5,-0.25,0.05,0.036137,0.09406,2SEG,1,LIDAR,-0.017137000000000003,0.10594,0.9019473684210528,0.5297,0.7158236842105263
M3735,1e-05,0.0001,0.5,-0.25,0.08,0.035515,0.1234,2SEG,1,LIDAR,-0.016515,0.07660000000000002,0.8692105263157894,0.38300000000000006,0.6261052631578947
M3736,1e-05,0.0001,0.5,0.0,0.03,0.036711,0.0641,2SEG,1,LIDAR,-0.017711,0.13590000000000002,0.9321578947368422,0.6795000000000001,0.8058289473684211
M3737,1e-05,0.0001,0.5,0.0,0.035,0.036596,0.07018,2SEG,1,LIDAR,-0.017595999999999997,0.12982,0.9261052631578947,0.6490999999999999,0.7876026315789473
M3738,1e-05,0.0001,0.5,0.0,0.04,0.036488,0.07591,2SEG,1,LIDAR,-0.017488,0.12409,0.920421052631579,0.62045,0.7704355263157895
M3739,1e-05,0.0001,0.5,0.0,0.05,0.036283,0.08649,2SEG,1,LIDAR,-0.017283000000000003,0.11351000000000001,0.9096315789473686,0.56755,0.7385907894736843
M3740,1e-05,0.0001,0.5,0.0,0.08,0.035722,0.1136,2SEG,1,LIDAR,-0.016721999999999997,0.0864,0.8801052631578946,0.432,0.6560526315789473
M3741,1e-05,0.0001,0.5,0.25,0.03,0.036787,0.06003,2SEG,1,LIDAR,-0.017787,0.13997,0.9361578947368422,0.69985,0.8180039473684211
M3742,1e-05,0.0001,0.5,0.25,0.035,0.03668,0.06573,2SEG,1,LIDAR,-0.017679999999999998,0.13427,0.9305263157894736,0.67135,0.8009381578947368
M3743,1e-05,0.0001,0.5,0.25,0.04,0.036578,0.07109,2SEG,1,LIDAR,-0.017578,0.12891000000000002,0.9251578947368421,0.6445500000000001,0.7848539473684211
M3744,1e-05,0.0001,0.5,0.25,0.05,0.036388,0.08103,2SEG,1,LIDAR,-0.017387999999999997,0.11897,0.915157894736842,0.59485,0.7550039473684209
M3745,1e-05,0.0001,0.5,0.25,0.08,0.035886,0.1065,2SEG,1,LIDAR,-0.016886,0.09350000000000001,0.8887368421052633,0.4675,0.6781184210526316
M3746,1e-05,0.0001,0.5,0.5,0.03,0.036845,0.05688,2SEG,1,LIDAR,-0.017845000000000003,0.14312000000000002,0.9392105263157897,0.7156000000000001,0.827405263157895
M3747,1e-05,0.0001,0.5,0.5,0.035,0.036744,0.06229,2SEG,1,LIDAR,-0.017744,0.13771,0.9338947368421052,0.68855,0.8112223684210527
M3748,1e-05,0.0001,0.5,0.5,0.04,0.036648,0.06739,2SEG,1,LIDAR,-0.017648,0.13261,0.9288421052631579,0.66305,0.7959460526315789
M3749,1e-05,0.0001,0.5,0.5,0.05,0.036469,0.07682,2SEG,1,LIDAR,-0.017469000000000002,0.12318000000000001,0.919421052631579,0.6159,0.7676605263157895
M3750,1e-05,0.0001,0.5,0.5,0.08,0.035995,0.1011,2SEG,1,LIDAR,-0.016995,0.09890000000000002,0.8944736842105263,0.49450000000000005,0.6944868421052632
M3751,5.5e-05,1e-06,-0.5,-0.5,0.03,0.015805,0.0478,2SEG,1,LIDAR,0.003195,0.1522,0.16815789473684212,0.761,0.4645789473684211
M3752,5.5e-05,1e-06,-0.5,-0.5,0.035,0.015779,0.05238,2SEG,1,LIDAR,0.003220999999999998,0.14762,0.16952631578947358,0.7381,0.45381315789473675
M3753,5.5e-05,1e-06,-0.5,-0.5,0.04,0.015754,0.0567,2SEG,1,LIDAR,0.003245999999999999,0.1433,0.17084210526315785,0.7165,0.4436710526315789
M3754,5.5e-05,1e-06,-0.5,-0.5,0.05,0.015707,0.06471,2SEG,1,LIDAR,0.003293000000000001,0.13529000000000002,0.17331578947368426,0.6764500000000001,0.42488289473684215
M3755,5.5e-05,1e-06,-0.5,-0.5,0.08,0.015587,0.08539,2SEG,1,LIDAR,0.0034129999999999994,0.11461000000000002,0.1796315789473684,0.5730500000000001,0.3763407894736842
M3756,5.5e-05,1e-06,-0.5,-0.25,0.03,0.015808,0.04233,2SEG,1,LIDAR,0.0031920000000000004,0.15767,0.16800000000000004,0.78835,0.478175
M3757,5.5e-05,1e-06,-0.5,-0.25,0.035,0.015782,0.04639,2SEG,1,LIDAR,0.0032179999999999986,0.15361000000000002,0.1693684210526315,0.7680500000000001,0.4687092105263158
M3758,5.5e-05,1e-06,-0.5,-0.25,0.04,0.015757,0.05021,2SEG,1,LIDAR,0.0032429999999999994,0.14979,0.17068421052631577,0.74895,0.4598171052631579
M3759,5.5e-05,1e-06,-0.5,-0.25,0.05,0.015711,0.0573,2SEG,1,LIDAR,0.0032890000000000003,0.14270000000000002,0.17310526315789476,0.7135,0.4433026315789474
M3760,5.5e-05,1e-06,-0.5,-0.25,0.08,0.015592,0.07563,2SEG,1,LIDAR,0.0034079999999999996,0.12437000000000001,0.17936842105263157,0.62185,0.4006092105263158
M3761,5.5e-05,1e-06,-0.5,0.0,0.03,0.01581,0.03884,2SEG,1,LIDAR,0.0031899999999999984,0.16116000000000003,0.16789473684210518,0.8058000000000001,0.48684736842105264
M3762,5.5e-05,1e-06,-0.5,0.0,0.035,0.015784,0.04256,2SEG,1,LIDAR,0.003216,0.15744000000000002,0.16926315789473687,0.7872000000000001,0.4782315789473685
M3763,5.5e-05,1e-06,-0.5,0.0,0.04,0.015759,0.04606,2SEG,1,LIDAR,0.003241000000000001,0.15394000000000002,0.1705789473684211,0.7697,0.4701394736842106
M3764,5.5e-05,1e-06,-0.5,0.0,0.05,0.015714,0.05257,2SEG,1,LIDAR,0.0032860000000000007,0.14743,0.17294736842105268,0.73715,0.45504868421052636
M3765,5.5e-05,1e-06,-0.5,0.0,0.08,0.015595,0.06938,2SEG,1,LIDAR,0.003405,0.13062,0.1792105263157895,0.6531,0.41615526315789475
M3766,5.5e-05,1e-06,-0.5,0.25,0.03,0.015812,0.03632,2SEG,1,LIDAR,0.003188,0.16368000000000002,0.16778947368421052,0.8184,0.49309473684210525
M3767,5.5e-05,1e-06,-0.5,0.25,0.035,0.015786,0.0398,2SEG,1,LIDAR,0.003213999999999998,0.1602,0.169157894736842,0.801,0.48507894736842105
M3768,5.5e-05,1e-06,-0.5,0.25,0.04,0.015761,0.04308,2SEG,1,LIDAR,0.003238999999999999,0.15692,0.17047368421052625,0.7846,0.4775368421052631
M3769,5.5e-05,1e-06,-0.5,0.25,0.05,0.015715,0.04917,2SEG,1,LIDAR,0.0032849999999999997,0.15083000000000002,0.17289473684210524,0.7541500000000001,0.46352236842105266
M3770,5.5e-05,1e-06,-0.5,0.25,0.08,0.015598,0.0649,2SEG,1,LIDAR,0.0034019999999999988,0.1351,0.1790526315789473,0.6755,0.42727631578947367
M3771,5.5e-05,1e-06,-0.5,0.5,0.03,0.015813,0.03439,2SEG,1,LIDAR,0.003186999999999999,0.16561,0.1677368421052631,0.82805,0.4978934210526315
M3772,5.5e-05,1e-06,-0.5,0.5,0.035,0.015787,0.03769,2SEG,1,LIDAR,0.0032130000000000006,0.16231,0.16910526315789476,0.81155,0.4903276315789474
M3773,5.5e-05,1e-06,-0.5,0.5,0.04,0.015762,0.04079,2SEG,1,LIDAR,0.003237999999999998,0.15921000000000002,0.17042105263157883,0.79605,0.4832355263157894
M3774,5.5e-05,1e-06,-0.5,0.5,0.05,0.015717,0.04656,2SEG,1,LIDAR,0.003283000000000001,0.15344000000000002,0.1727894736842106,0.7672000000000001,0.46999473684210535
M3775,5.5e-05,1e-06,-0.5,0.5,0.08,0.015599,0.06145,2SEG,1,LIDAR,0.0034009999999999995,0.13855,0.179,0.69275,0.435875
M3776,5.5e-05,1e-06,-0.25,-0.5,0.03,0.015834,0.04786,2SEG,1,LIDAR,0.0031659999999999987,0.15214,0.16663157894736835,0.7606999999999999,0.46366578947368414
M3777,5.5e-05,1e-06,-0.25,-0.5,0.035,0.01581,0.05245,2SEG,1,LIDAR,0.0031899999999999984,0.14755000000000001,0.16789473684210518,0.73775,0.4528223684210526
M3778,5.5e-05,1e-06,-0.25,-0.5,0.04,0.015788,0.05677,2SEG,1,LIDAR,0.0032119999999999996,0.14323000000000002,0.16905263157894734,0.7161500000000001,0.4426013157894737
M3779,5.5e-05,1e-06,-0.25,-0.5,0.05,0.015746,0.0648,2SEG,1,LIDAR,0.003254,0.13520000000000001,0.17126315789473684,0.676,0.42363157894736847
M3780,5.5e-05,1e-06,-0.25,-0.5,0.08,0.015638,0.08556,2SEG,1,LIDAR,0.0033620000000000004,0.11444000000000001,0.17694736842105266,0.5722,0.37457368421052634
M3781,5.5e-05,1e-06,-0.25,-0.25,0.03,0.015837,0.04238,2SEG,1,LIDAR,0.003162999999999999,0.15762,0.16647368421052627,0.7881,0.4772868421052632
M3782,5.5e-05,1e-06,-0.25,-0.25,0.035,0.015813,0.04644,2SEG,1,LIDAR,0.003186999999999999,0.15356,0.1677368421052631,0.7677999999999999,0.4677684210526315
M3783,5.5e-05,1e-06,-0.25,-0.25,0.04,0.015791,0.05028,2SEG,1,LIDAR,0.003209,0.14972000000000002,0.16889473684210526,0.7486,0.4587473684210527
M3784,5.5e-05,1e-06,-0.25,-0.25,0.05,0.01575,0.05739,2SEG,1,LIDAR,0.0032499999999999994,0.14261000000000001,0.17105263157894735,0.7130500000000001,0.4420513157894737
M3785,5.5e-05,1e-06,-0.25,-0.25,0.08,0.015643,0.07577,2SEG,1,LIDAR,0.003356999999999999,0.12423000000000001,0.17668421052631572,0.62115,0.3989171052631578
M3786,5.5e-05,1e-06,-0.25,0.0,0.03,0.015839,0.03888,2SEG,1,LIDAR,0.0031610000000000006,0.16112,0.1663684210526316,0.8056,0.4859842105263158
M3787,5.5e-05,1e-06,-0.25,0.0,0.035,0.015815,0.04261,2SEG,1,LIDAR,0.0031850000000000003,0.15739,0.16763157894736844,0.7869499999999999,0.4772907894736842
M3788,5.5e-05,1e-06,-0.25,0.0,0.04,0.015793,0.04612,2SEG,1,LIDAR,0.003206999999999998,0.15388000000000002,0.16878947368421043,0.7694000000000001,0.46909473684210523
M3789,5.5e-05,1e-06,-0.25,0.0,0.05,0.015752,0.05265,2SEG,1,LIDAR,0.003248000000000001,0.14735,0.17094736842105268,0.73675,0.4538486842105264
M3790,5.5e-05,1e-06,-0.25,0.0,0.08,0.015646,0.06952,2SEG,1,LIDAR,0.0033539999999999993,0.13048,0.17652631578947364,0.6524,0.4144631578947368
M3791,5.5e-05,1e-06,-0.25,0.25,0.03,0.01584,0.03636,2SEG,1,LIDAR,0.0031599999999999996,0.16364,0.1663157894736842,0.8182,0.4922578947368421
M3792,5.5e-05,1e-06,-0.25,0.25,0.035,0.015817,0.03985,2SEG,1,LIDAR,0.0031829999999999983,0.16015000000000001,0.1675263157894736,0.8007500000000001,0.48413815789473685
M3793,5.5e-05,1e-06,-0.25,0.25,0.04,0.015795,0.04314,2SEG,1,LIDAR,0.0032049999999999995,0.15686,0.16868421052631577,0.7843,0.4764921052631579
M3794,5.5e-05,1e-06,-0.25,0.25,0.05,0.015754,0.04924,2SEG,1,LIDAR,0.003245999999999999,0.15076,0.17084210526315785,0.7538,0.46232105263157897
M3795,5.5e-05,1e-06,-0.25,0.25,0.08,0.015648,0.06502,2SEG,1,LIDAR,0.003352000000000001,0.13498000000000002,0.176421052631579,0.6749,0.42566052631578954
M3796,5.5e-05,1e-06,-0.25,0.5,0.03,0.015841,0.03443,2SEG,1,LIDAR,0.0031589999999999986,0.16557,0.16626315789473678,0.82785,0.4970565789473684
M3797,5.5e-05,1e-06,-0.25,0.5,0.035,0.015818,0.03773,2SEG,1,LIDAR,0.003182000000000001,0.16227000000000003,0.16747368421052636,0.8113500000000001,0.48941184210526323
M3798,5.5e-05,1e-06,-0.25,0.5,0.04,0.015796,0.04084,2SEG,1,LIDAR,0.0032039999999999985,0.15916000000000002,0.16863157894736835,0.7958000000000001,0.4822157894736842
M3799,5.5e-05,1e-06,-0.25,0.5,0.05,0.015755,0.04662,2SEG,1,LIDAR,0.003244999999999998,0.15338000000000002,0.1707894736842104,0.7669,0.4688447368421052
M3800,5.5e-05,1e-06,-0.25,0.5,0.08,0.01565,0.06157,2SEG,1,LIDAR,0.003349999999999999,0.13843,0.17631578947368415,0.6921499999999999,0.434232894736842
M3801,5.5e-05,1e-06,0.0,-0.5,0.03,0.015852,0.04789,2SEG,1,LIDAR,0.003147999999999998,0.15211000000000002,0.16568421052631568,0.7605500000000001,0.46311710526315786
M3802,5.5e-05,1e-06,0.0,-0.5,0.035,0.01583,0.05249,2SEG,1,LIDAR,0.003169999999999999,0.14751,0.16684210526315785,0.7375499999999999,0.4521960526315789
M3803,5.5e-05,1e-06,0.0,-0.5,0.04,0.015809,0.05682,2SEG,1,LIDAR,0.0031909999999999994,0.14318,0.1679473684210526,0.7159,0.4419236842105263
M3804,5.5e-05,1e-06,0.0,-0.5,0.05,0.015771,0.06486,2SEG,1,LIDAR,0.0032289999999999992,0.13514,0.1699473684210526,0.6757,0.4228236842105263
M3805,5.5e-05,1e-06,0.0,-0.5,0.08,0.01567,0.08567,2SEG,1,LIDAR,0.0033299999999999996,0.11433000000000001,0.17526315789473682,0.57165,0.3734565789473684
M3806,5.5e-05,1e-06,0.0,-0.25,0.03,0.015855,0.04241,2SEG,1,LIDAR,0.0031449999999999985,0.15759,0.1655263157894736,0.78795,0.47673815789473684
M3807,5.5e-05,1e-06,0.0,-0.25,0.035,0.015833,0.04648,2SEG,1,LIDAR,0.0031669999999999997,0.15352000000000002,0.16668421052631577,0.7676000000000001,0.4671421052631579
M3808,5.5e-05,1e-06,0.0,-0.25,0.04,0.015813,0.05032,2SEG,1,LIDAR,0.003186999999999999,0.14968,0.1677368421052631,0.7484,0.4580684210526315
M3809,5.5e-05,1e-06,0.0,-0.25,0.05,0.015775,0.05744,2SEG,1,LIDAR,0.0032249999999999987,0.14256000000000002,0.1697368421052631,0.7128000000000001,0.4412684210526316
M3810,5.5e-05,1e-06,0.0,-0.25,0.08,0.015675,0.07587,2SEG,1,LIDAR,0.003324999999999998,0.12413,0.1749999999999999,0.62065,0.397825
M3811,5.5e-05,1e-06,0.0,0.0,0.03,0.015857,0.03891,2SEG,1,LIDAR,0.003143,0.16109,0.16542105263157894,0.80545,0.48543552631578946
M3812,5.5e-05,1e-06,0.0,0.0,0.035,0.015835,0.04264,2SEG,1,LIDAR,0.003165000000000001,0.15736,0.1665789473684211,0.7867999999999999,0.47668947368421055
M3813,5.5e-05,1e-06,0.0,0.0,0.04,0.015815,0.04616,2SEG,1,LIDAR,0.0031850000000000003,0.15384,0.16763157894736844,0.7692,0.46841578947368423
M3814,5.5e-05,1e-06,0.0,0.0,0.05,0.015777,0.0527,2SEG,1,LIDAR,0.003223,0.14730000000000001,0.16963157894736844,0.7365,0.45306578947368426
M3815,5.5e-05,1e-06,0.0,0.0,0.08,0.015679,0.06961,2SEG,1,LIDAR,0.003321000000000001,0.13039,0.17478947368421058,0.65195,0.4133697368421053
M3816,5.5e-05,1e-06,0.0,0.25,0.03,0.015858,0.03639,2SEG,1,LIDAR,0.003141999999999999,0.16361,0.16536842105263153,0.8180499999999999,0.4917092105263157
M3817,5.5e-05,1e-06,0.0,0.25,0.035,0.015837,0.03988,2SEG,1,LIDAR,0.003162999999999999,0.16012,0.16647368421052627,0.8006,0.48353684210526315
M3818,5.5e-05,1e-06,0.0,0.25,0.04,0.015817,0.04317,2SEG,1,LIDAR,0.0031829999999999983,0.15683000000000002,0.1675263157894736,0.7841500000000001,0.4758381578947369
M3819,5.5e-05,1e-06,0.0,0.25,0.05,0.015779,0.04929,2SEG,1,LIDAR,0.003220999999999998,0.15071,0.16952631578947358,0.75355,0.46153815789473684
M3820,5.5e-05,1e-06,0.0,0.25,0.08,0.015681,0.0651,2SEG,1,LIDAR,0.003318999999999999,0.13490000000000002,0.17468421052631575,0.6745000000000001,0.42459210526315794
M3821,5.5e-05,1e-06,0.0,0.5,0.03,0.015859,0.03445,2SEG,1,LIDAR,0.003140999999999998,0.16555,0.1653157894736841,0.82775,0.49653289473684203
M3822,5.5e-05,1e-06,0.0,0.5,0.035,0.015838,0.03776,2SEG,1,LIDAR,0.003161999999999998,0.16224,0.16642105263157886,0.8111999999999999,0.48881052631578936
M3823,5.5e-05,1e-06,0.0,0.5,0.04,0.015818,0.04088,2SEG,1,LIDAR,0.003182000000000001,0.15912,0.16747368421052636,0.7956,0.48153684210526315
M3824,5.5e-05,1e-06,0.0,0.5,0.05,0.01578,0.04667,2SEG,1,LIDAR,0.0032200000000000006,0.15333000000000002,0.16947368421052636,0.76665,0.4680618421052632
M3825,5.5e-05,1e-06,0.0,0.5,0.08,0.015683,0.06164,2SEG,1,LIDAR,0.0033170000000000005,0.13836,0.17457894736842108,0.6918,0.4331894736842105
M3826,5.5e-05,1e-06,0.25,-0.5,0.03,0.015866,0.04791,2SEG,1,LIDAR,0.003133999999999998,0.15209,0.16494736842105254,0.76045,0.46269868421052623
M3827,5.5e-05,1e-06,0.25,-0.5,0.035,0.015845,0.05251,2SEG,1,LIDAR,0.003154999999999998,0.14749,0.16605263157894729,0.73745,0.4517513157894737
M3828,5.5e-05,1e-06,0.25,-0.5,0.04,0.015825,0.05685,2SEG,1,LIDAR,0.0031750000000000007,0.14315,0.16710526315789478,0.71575,0.4414276315789474
M3829,5.5e-05,1e-06,0.25,-0.5,0.05,0.015788,0.06491,2SEG,1,LIDAR,0.0032119999999999996,0.13509000000000002,0.16905263157894734,0.67545,0.42225131578947367
M3830,5.5e-05,1e-06,0.25,-0.5,0.08,0.015694,0.08574,2SEG,1,LIDAR,0.003306,0.11426000000000001,0.174,0.5713,0.37265000000000004
M3831,5.5e-05,1e-06,0.25,-0.25,0.03,0.015868,0.04243,2SEG,1,LIDAR,0.0031319999999999994,0.15757000000000002,0.16484210526315787,0.78785,0.476346052631579
M3832,5.5e-05,1e-06,0.25,-0.25,0.035,0.015848,0.04651,2SEG,1,LIDAR,0.0031519999999999986,0.15349000000000002,0.16589473684210518,0.7674500000000001,0.46667236842105264
M3833,5.5e-05,1e-06,0.25,-0.25,0.04,0.015828,0.05035,2SEG,1,LIDAR,0.003172000000000001,0.14965,0.1669473684210527,0.74825,0.45759868421052635
M3834,5.5e-05,1e-06,0.25,-0.25,0.05,0.015792,0.05748,2SEG,1,LIDAR,0.003207999999999999,0.14252,0.16884210526315785,0.7126,0.4407210526315789
M3835,5.5e-05,1e-06,0.25,-0.25,0.08,0.015699,0.07594,2SEG,1,LIDAR,0.0033009999999999984,0.12406000000000002,0.17373684210526308,0.6203000000000001,0.3970184210526316
M3836,5.5e-05,1e-06,0.25,0.0,0.03,0.01587,0.03892,2SEG,1,LIDAR,0.003130000000000001,0.16108,0.1647368421052632,0.8054,0.4850684210526316
M3837,5.5e-05,1e-06,0.25,0.0,0.035,0.01585,0.04266,2SEG,1,LIDAR,0.00315,0.15734,0.16578947368421054,0.7867,0.4762447368421052
M3838,5.5e-05,1e-06,0.25,0.0,0.04,0.015831,0.04619,2SEG,1,LIDAR,0.003168999999999998,0.15381,0.16678947368421043,0.76905,0.4679197368421052
M3839,5.5e-05,1e-06,0.25,0.0,0.05,0.015795,0.05273,2SEG,1,LIDAR,0.0032049999999999995,0.14727,0.16868421052631577,0.7363500000000001,0.4525171052631579
M3840,5.5e-05,1e-06,0.25,0.0,0.08,0.015702,0.06967,2SEG,1,LIDAR,0.003297999999999999,0.13033,0.173578947368421,0.65165,0.41261447368421045
M3841,5.5e-05,1e-06,0.25,0.25,0.03,0.015872,0.03641,2SEG,1,LIDAR,0.003127999999999999,0.16359,0.16463157894736835,0.8179500000000001,0.4912907894736842
M3842,5.5e-05,1e-06,0.25,0.25,0.035,0.015851,0.0399,2SEG,1,LIDAR,0.003148999999999999,0.16010000000000002,0.1657368421052631,0.8005000000000001,0.4831184210526316
M3843,5.5e-05,1e-06,0.25,0.25,0.04,0.015832,0.0432,2SEG,1,LIDAR,0.0031680000000000007,0.1568,0.1667368421052632,0.7839999999999999,0.47536842105263155
M3844,5.5e-05,1e-06,0.25,0.25,0.05,0.015797,0.04932,2SEG,1,LIDAR,0.003203000000000001,0.15068,0.1685789473684211,0.7534,0.4609894736842105
M3845,5.5e-05,1e-06,0.25,0.25,0.08,0.015705,0.06516,2SEG,1,LIDAR,0.0032949999999999993,0.13484000000000002,0.17342105263157892,0.6742,0.42381052631578947
M3846,5.5e-05,1e-06,0.25,0.5,0.03,0.015873,0.03447,2SEG,1,LIDAR,0.003126999999999998,0.16553,0.16457894736842094,0.82765,0.49611447368421047
M3847,5.5e-05,1e-06,0.25,0.5,0.035,0.015852,0.03778,2SEG,1,LIDAR,0.003147999999999998,0.16222,0.16568421052631568,0.8110999999999999,0.4883921052631578
M3848,5.5e-05,1e-06,0.25,0.5,0.04,0.015833,0.0409,2SEG,1,LIDAR,0.0031669999999999997,0.15910000000000002,0.16668421052631577,0.7955000000000001,0.48109210526315793
M3849,5.5e-05,1e-06,0.25,0.5,0.05,0.015798,0.0467,2SEG,1,LIDAR,0.003202,0.15330000000000002,0.1685263157894737,0.7665000000000001,0.4675131578947369
M3850,5.5e-05,1e-06,0.25,0.5,0.08,0.015706,0.0617,2SEG,1,LIDAR,0.0032939999999999983,0.1383,0.1733684210526315,0.6915,0.43243421052631575
M3851,5.5e-05,1e-06,0.5,-0.5,0.03,0.015876,0.04793,2SEG,1,LIDAR,0.0031239999999999983,0.15207,0.16442105263157886,0.76035,0.46238552631578944
M3852,5.5e-05,1e-06,0.5,-0.5,0.035,0.015856,0.05254,2SEG,1,LIDAR,0.003144000000000001,0.14746,0.16547368421052638,0.7373,0.45138684210526314
M3853,5.5e-05,1e-06,0.5,-0.5,0.04,0.015837,0.05688,2SEG,1,LIDAR,0.003162999999999999,0.14312000000000002,0.16647368421052627,0.7156000000000001,0.44103684210526317
M3854,5.5e-05,1e-06,0.5,-0.5,0.05,0.015802,0.06494,2SEG,1,LIDAR,0.0031979999999999995,0.13506,0.1683157894736842,0.6753,0.4218078947368421
M3855,5.5e-05,1e-06,0.5,-0.5,0.08,0.015712,0.0858,2SEG,1,LIDAR,0.0032879999999999993,0.11420000000000001,0.17305263157894735,0.5710000000000001,0.3720263157894737
M3856,5.5e-05,1e-06,0.5,-0.25,0.03,0.015879,0.04245,2SEG,1,LIDAR,0.0031209999999999988,0.15755000000000002,0.16426315789473678,0.7877500000000001,0.4760065789473684
M3857,5.5e-05,1e-06,0.5,-0.25,0.035,0.015859,0.04652,2SEG,1,LIDAR,0.003140999999999998,0.15348,0.1653157894736841,0.7674,0.466357894736842
M3858,5.5e-05,1e-06,0.5,-0.25,0.04,0.01584,0.05037,2SEG,1,LIDAR,0.0031599999999999996,0.14963,0.1663157894736842,0.74815,0.4572328947368421
M3859,5.5e-05,1e-06,0.5,-0.25,0.05,0.015806,0.05751,2SEG,1,LIDAR,0.003193999999999999,0.14249,0.16810526315789467,0.71245,0.44027763157894734
M3860,5.5e-05,1e-06,0.5,-0.25,0.08,0.015717,0.07599,2SEG,1,LIDAR,0.003283000000000001,0.12401000000000001,0.1727894736842106,0.62005,0.3964197368421053
M3861,5.5e-05,1e-06,0.5,0.0,0.03,0.01588,0.03894,2SEG,1,LIDAR,0.0031200000000000012,0.16106,0.16421052631578956,0.8053,0.4847552631578948
M3862,5.5e-05,1e-06,0.5,0.0,0.035,0.015861,0.04268,2SEG,1,LIDAR,0.0031389999999999994,0.15732000000000002,0.16521052631578945,0.7866000000000001,0.4759052631578948
M3863,5.5e-05,1e-06,0.5,0.0,0.04,0.015843,0.04621,2SEG,1,LIDAR,0.003157,0.15379,0.16615789473684212,0.76895,0.46755394736842104
M3864,5.5e-05,1e-06,0.5,0.0,0.05,0.015809,0.05276,2SEG,1,LIDAR,0.0031909999999999994,0.14724,0.1679473684210526,0.7362,0.4520736842105263
M3865,5.5e-05,1e-06,0.5,0.0,0.08,0.01572,0.06972,2SEG,1,LIDAR,0.003279999999999998,0.13028,0.17263157894736833,0.6514,0.41201578947368417
M3866,5.5e-05,1e-06,0.5,0.25,0.03,0.015882,0.03642,2SEG,1,LIDAR,0.0031179999999999992,0.16358,0.1641052631578947,0.8179,0.4910026315789473
M3867,5.5e-05,1e-06,0.5,0.25,0.035,0.015862,0.03992,2SEG,1,LIDAR,0.0031379999999999984,0.16008,0.16515789473684203,0.8004,0.48277894736842103
M3868,5.5e-05,1e-06,0.5,0.25,0.04,0.015844,0.04322,2SEG,1,LIDAR,0.003155999999999999,0.15678,0.1661052631578947,0.7838999999999999,0.4750026315789473
M3869,5.5e-05,1e-06,0.5,0.25,0.05,0.01581,0.04935,2SEG,1,LIDAR,0.0031899999999999984,0.15065,0.16789473684210518,0.75325,0.4605723684210526
M3870,5.5e-05,1e-06,0.5,0.25,0.08,0.015723,0.06521,2SEG,1,LIDAR,0.0032769999999999987,0.13479000000000002,0.17247368421052625,0.67395,0.42321184210526314
M3871,5.5e-05,1e-06,0.5,0.5,0.03,0.015883,0.03448,2SEG,1,LIDAR,0.0031169999999999982,0.16552,0.16405263157894728,0.8276,0.49582631578947367
M3872,5.5e-05,1e-06,0.5,0.5,0.035,0.015864,0.0378,2SEG,1,LIDAR,0.003136,0.1622,0.16505263157894737,0.811,0.4880263157894737
M3873,5.5e-05,1e-06,0.5,0.5,0.04,0.015845,0.04092,2SEG,1,LIDAR,0.003154999999999998,0.15908,0.16605263157894729,0.7954,0.48072631578947367
M3874,5.5e-05,1e-06,0.5,0.5,0.05,0.015812,0.04672,2SEG,1,LIDAR,0.003188,0.15328000000000003,0.16778947368421052,0.7664000000000001,0.4670947368421053
