model,kt,ka,st_coeff,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M10671,0.0001,1e-06,-0.25,0.5,0.02,0.025159,0.05435,nSEG,1,LIDAR,-0.006159000000000001,0.14565,0.3241578947368422,0.72825,0.526203947368421
M10672,0.0001,1e-06,-0.25,0.5,0.03,0.025046,0.06913,nSEG,1,LIDAR,-0.006045999999999999,0.13087000000000001,0.31821052631578944,0.65435,0.48628026315789474
M10673,0.0001,1e-06,-0.25,0.5,0.035,0.024995,0.07573,nSEG,1,LIDAR,-0.005995,0.12427,0.3155263157894737,0.62135,0.46843815789473686
M10674,0.0001,1e-06,-0.25,0.5,0.04,0.024947,0.08196,nSEG,1,LIDAR,-0.005947000000000001,0.11804,0.31300000000000006,0.5902,0.4516
M10675,0.0001,1e-06,-0.25,0.5,0.05,0.024858,0.0935,nSEG,1,LIDAR,-0.005858000000000002,0.10650000000000001,0.3083157894736843,0.5325,0.42040789473684215
M10676,0.0001,1e-06,0.0,-0.5,0.02,0.02518,0.0756,nSEG,1,LIDAR,-0.0061800000000000015,0.12440000000000001,0.3252631578947369,0.622,0.47363157894736846
M10677,0.0001,1e-06,0.0,-0.5,0.03,0.025073,0.09617,nSEG,1,LIDAR,-0.006073000000000002,0.10383,0.31963157894736854,0.51915,0.41939078947368424
M10678,0.0001,1e-06,0.0,-0.5,0.035,0.025025,0.1054,nSEG,1,LIDAR,-0.006024999999999999,0.09460000000000002,0.3171052631578947,0.4730000000000001,0.39505263157894743
M10679,0.0001,1e-06,0.0,-0.5,0.04,0.024979,0.114,nSEG,1,LIDAR,-0.005979000000000002,0.08600000000000001,0.3146842105263159,0.43,0.3723421052631579
M10680,0.0001,1e-06,0.0,-0.5,0.05,0.024895,0.1301,nSEG,1,LIDAR,-0.005895000000000001,0.06990000000000002,0.3102631578947369,0.3495000000000001,0.32988157894736847
M10681,0.0001,1e-06,0.0,-0.25,0.02,0.025185,0.06695,nSEG,1,LIDAR,-0.0061849999999999995,0.13305,0.32552631578947366,0.66525,0.49538815789473684
M10682,0.0001,1e-06,0.0,-0.25,0.03,0.025078,0.08517,nSEG,1,LIDAR,-0.006078,0.11483000000000002,0.3198947368421053,0.57415,0.4470223684210527
M10683,0.0001,1e-06,0.0,-0.25,0.035,0.025031,0.09332,nSEG,1,LIDAR,-0.006031000000000002,0.10668000000000001,0.31742105263157905,0.5334,0.4254105263157895
M10684,0.0001,1e-06,0.0,-0.25,0.04,0.024986,0.101,nSEG,1,LIDAR,-0.005986000000000002,0.099,0.3150526315789475,0.495,0.40502631578947373
M10685,0.0001,1e-06,0.0,-0.25,0.05,0.024902,0.1152,nSEG,1,LIDAR,-0.005902000000000001,0.08480000000000001,0.3106315789473685,0.42400000000000004,0.36731578947368426
M10686,0.0001,1e-06,0.0,0.0,0.02,0.025187,0.06142,nSEG,1,LIDAR,-0.0061870000000000015,0.13858,0.3256315789473685,0.6929,0.5092657894736843
M10687,0.0001,1e-06,0.0,0.0,0.03,0.025082,0.07813,nSEG,1,LIDAR,-0.006082000000000001,0.12187,0.3201052631578948,0.60935,0.46472763157894736
M10688,0.0001,1e-06,0.0,0.0,0.035,0.025034,0.08561,nSEG,1,LIDAR,-0.006034000000000001,0.11439,0.3175789473684211,0.57195,0.44476447368421057
M10689,0.0001,1e-06,0.0,0.0,0.04,0.02499,0.09265,nSEG,1,LIDAR,-0.005989999999999999,0.10735000000000001,0.3152631578947368,0.5367500000000001,0.42600657894736843
M10690,0.0001,1e-06,0.0,0.0,0.05,0.024907,0.1057,nSEG,1,LIDAR,-0.005906999999999999,0.09430000000000001,0.3108947368421052,0.47150000000000003,0.3911973684210526
M10691,0.0001,1e-06,0.0,0.25,0.02,0.025189,0.05744,nSEG,1,LIDAR,-0.006189,0.14256000000000002,0.32573684210526316,0.7128000000000001,0.5192684210526316
M10692,0.0001,1e-06,0.0,0.25,0.03,0.025084,0.07308,nSEG,1,LIDAR,-0.006083999999999999,0.12692,0.32021052631578945,0.6345999999999999,0.47740526315789467
M10693,0.0001,1e-06,0.0,0.25,0.035,0.025037,0.08007,nSEG,1,LIDAR,-0.006037000000000001,0.11993000000000001,0.3177368421052632,0.59965,0.4586934210526316
M10694,0.0001,1e-06,0.0,0.25,0.04,0.024993,0.08666,nSEG,1,LIDAR,-0.005993000000000002,0.11334000000000001,0.31542105263157905,0.5667,0.4410605263157895
M10695,0.0001,1e-06,0.0,0.25,0.05,0.02491,0.09888,nSEG,1,LIDAR,-0.005910000000000002,0.10112000000000002,0.31105263157894747,0.5056,0.40832631578947376
M10696,0.0001,1e-06,0.0,0.5,0.02,0.025191,0.05439,nSEG,1,LIDAR,-0.006191000000000002,0.14561000000000002,0.325842105263158,0.7280500000000001,0.526946052631579
M10697,0.0001,1e-06,0.0,0.5,0.03,0.025086,0.06919,nSEG,1,LIDAR,-0.006086000000000001,0.13081,0.3203157894736843,0.65405,0.4871828947368422
M10698,0.0001,1e-06,0.0,0.5,0.035,0.025039,0.07581,nSEG,1,LIDAR,-0.006038999999999999,0.12419000000000001,0.31784210526315787,0.62095,0.4693960526315789
M10699,0.0001,1e-06,0.0,0.5,0.04,0.024995,0.08205,nSEG,1,LIDAR,-0.005995,0.11795000000000001,0.3155263157894737,0.58975,0.4526381578947368
M10700,0.0001,1e-06,0.0,0.5,0.05,0.024913,0.09362,nSEG,1,LIDAR,-0.005913000000000002,0.10638000000000002,0.31121052631578955,0.5319,0.4215552631578948
M10701,0.0001,1e-06,0.25,-0.5,0.02,0.025203,0.07564,nSEG,1,LIDAR,-0.006203,0.12436000000000001,0.32647368421052636,0.6218,0.4741368421052632
M10702,0.0001,1e-06,0.25,-0.5,0.03,0.025102,0.09624,nSEG,1,LIDAR,-0.006102,0.10376,0.3211578947368421,0.5188,0.41997894736842106
M10703,0.0001,1e-06,0.25,-0.5,0.035,0.025056,0.1055,nSEG,1,LIDAR,-0.006055999999999999,0.09450000000000001,0.3187368421052631,0.47250000000000003,0.39561842105263156
M10704,0.0001,1e-06,0.25,-0.5,0.04,0.025014,0.1141,nSEG,1,LIDAR,-0.006014000000000002,0.08590000000000002,0.3165263157894738,0.42950000000000005,0.37301315789473694
M10705,0.0001,1e-06,0.25,-0.5,0.05,0.024934,0.1302,nSEG,1,LIDAR,-0.005934000000000002,0.0698,0.3123157894736843,0.349,0.33065789473684215
M10706,0.0001,1e-06,0.25,-0.25,0.02,0.025208,0.06698,nSEG,1,LIDAR,-0.006208000000000002,0.13302000000000003,0.32673684210526327,0.6651000000000001,0.49591842105263173
M10707,0.0001,1e-06,0.25,-0.25,0.03,0.025107,0.08523,nSEG,1,LIDAR,-0.006107000000000001,0.11477000000000001,0.32142105263157905,0.57385,0.4476355263157895
M10708,0.0001,1e-06,0.25,-0.25,0.035,0.025063,0.09339,nSEG,1,LIDAR,-0.006062999999999999,0.10661000000000001,0.31910526315789467,0.53305,0.42607763157894735
M10709,0.0001,1e-06,0.25,-0.25,0.04,0.02502,0.1011,nSEG,1,LIDAR,-0.006020000000000001,0.09890000000000002,0.316842105263158,0.49450000000000005,0.405671052631579
M10710,0.0001,1e-06,0.25,-0.25,0.05,0.024942,0.1153,nSEG,1,LIDAR,-0.005941999999999999,0.08470000000000001,0.31273684210526315,0.42350000000000004,0.3681184210526316
M10711,0.0001,1e-06,0.25,0.0,0.02,0.02521,0.06145,nSEG,1,LIDAR,-0.00621,0.13855,0.32684210526315793,0.69275,0.509796052631579
M10712,0.0001,1e-06,0.25,0.0,0.03,0.025111,0.07819,nSEG,1,LIDAR,-0.006111000000000002,0.12181000000000002,0.32163157894736855,0.6090500000000001,0.4653407894736843
M10713,0.0001,1e-06,0.25,0.0,0.035,0.025066,0.08567,nSEG,1,LIDAR,-0.006066000000000002,0.11433000000000001,0.31926315789473697,0.57165,0.44545657894736845
M10714,0.0001,1e-06,0.25,0.0,0.04,0.025024,0.09273,nSEG,1,LIDAR,-0.006024000000000002,0.10727,0.3170526315789475,0.53635,0.42670131578947373
M10715,0.0001,1e-06,0.25,0.0,0.05,0.024946,0.1058,nSEG,1,LIDAR,-0.005946,0.0942,0.31294736842105264,0.47100000000000003,0.39197368421052636
M10716,0.0001,1e-06,0.25,0.25,0.02,0.025212,0.05747,nSEG,1,LIDAR,-0.006211999999999999,0.14253000000000002,0.3269473684210526,0.71265,0.5197986842105263
M10717,0.0001,1e-06,0.25,0.25,0.03,0.025113,0.07313,nSEG,1,LIDAR,-0.006113,0.12687,0.3217368421052632,0.63435,0.4780434210526316
M10718,0.0001,1e-06,0.25,0.25,0.035,0.025069,0.08013,nSEG,1,LIDAR,-0.0060690000000000015,0.11987,0.31942105263157905,0.5993499999999999,0.4593855263157895
M10719,0.0001,1e-06,0.25,0.25,0.04,0.025027,0.08673,nSEG,1,LIDAR,-0.006027000000000001,0.11327000000000001,0.31721052631578955,0.56635,0.44178026315789476
M10720,0.0001,1e-06,0.25,0.25,0.05,0.02495,0.09897,nSEG,1,LIDAR,-0.00595,0.10103000000000001,0.31315789473684214,0.50515,0.40915394736842103
M10721,0.0001,1e-06,0.25,0.5,0.02,0.025214,0.05442,nSEG,1,LIDAR,-0.006214000000000001,0.14558000000000001,0.32705263157894743,0.7279,0.5274763157894737
M10722,0.0001,1e-06,0.25,0.5,0.03,0.025115,0.06924,nSEG,1,LIDAR,-0.006114999999999999,0.13076000000000002,0.3218421052631578,0.6538,0.48782105263157893
M10723,0.0001,1e-06,0.25,0.5,0.035,0.025071,0.07587,nSEG,1,LIDAR,-0.006071,0.12413,0.3195263157894737,0.62065,0.4700881578947369
M10724,0.0001,1e-06,0.25,0.5,0.04,0.02503,0.08212,nSEG,1,LIDAR,-0.006030000000000001,0.11788000000000001,0.31736842105263163,0.5894,0.45338421052631583
M10725,0.0001,1e-06,0.25,0.5,0.05,0.024952,0.09371,nSEG,1,LIDAR,-0.005951999999999999,0.10629000000000001,0.3132631578947368,0.53145,0.4223565789473684
M10726,0.0001,1e-06,0.5,-0.5,0.02,0.025221,0.07567,nSEG,1,LIDAR,-0.006221000000000001,0.12433000000000001,0.327421052631579,0.62165,0.47453552631578955
M10727,0.0001,1e-06,0.5,-0.5,0.03,0.025124,0.09629,nSEG,1,LIDAR,-0.006124000000000001,0.10371000000000001,0.3223157894736843,0.5185500000000001,0.4204328947368422
M10728,0.0001,1e-06,0.5,-0.5,0.035,0.025081,0.1055,nSEG,1,LIDAR,-0.006081,0.09450000000000001,0.32005263157894737,0.47250000000000003,0.3962763157894737
M10729,0.0001,1e-06,0.5,-0.5,0.04,0.02504,0.1142,nSEG,1,LIDAR,-0.00604,0.08580000000000002,0.3178947368421053,0.42900000000000005,0.37344736842105264
M10730,0.0001,1e-06,0.5,-0.5,0.05,0.024964,0.1303,nSEG,1,LIDAR,-0.0059640000000000006,0.06970000000000001,0.3138947368421053,0.34850000000000003,0.33119736842105263
M10731,0.0001,1e-06,0.5,-0.25,0.02,0.025225,0.06701,nSEG,1,LIDAR,-0.006225000000000001,0.13299,0.3276315789473685,0.6649499999999999,0.4962907894736842
M10732,0.0001,1e-06,0.5,-0.25,0.03,0.02513,0.08528,nSEG,1,LIDAR,-0.00613,0.11472000000000002,0.32263157894736844,0.5736,0.44811578947368425
M10733,0.0001,1e-06,0.5,-0.25,0.035,0.025087,0.09344,nSEG,1,LIDAR,-0.006087000000000002,0.10656000000000002,0.3203684210526317,0.5328,0.4265842105263159
M10734,0.0001,1e-06,0.5,-0.25,0.04,0.025047,0.1011,nSEG,1,LIDAR,-0.006047,0.09890000000000002,0.31826315789473686,0.49450000000000005,0.4063815789473685
M10735,0.0001,1e-06,0.5,-0.25,0.05,0.024972,0.1154,nSEG,1,LIDAR,-0.005972000000000002,0.08460000000000001,0.3143157894736843,0.42300000000000004,0.3686578947368422
M10736,0.0001,1e-06,0.5,0.0,0.02,0.025228,0.06148,nSEG,1,LIDAR,-0.006228000000000001,0.13852,0.3277894736842106,0.6926,0.5101947368421053
M10737,0.0001,1e-06,0.5,0.0,0.03,0.025133,0.07823,nSEG,1,LIDAR,-0.0061329999999999996,0.12177000000000002,0.3227894736842105,0.60885,0.46581973684210526
M10738,0.0001,1e-06,0.5,0.0,0.035,0.025091,0.08573,nSEG,1,LIDAR,-0.006090999999999999,0.11427000000000001,0.320578947368421,0.57135,0.44596447368421055
M10739,0.0001,1e-06,0.5,0.0,0.04,0.025051,0.09279,nSEG,1,LIDAR,-0.006051000000000001,0.10721000000000001,0.31847368421052635,0.53605,0.4272618421052632
M10740,0.0001,1e-06,0.5,0.0,0.05,0.024977,0.1059,nSEG,1,LIDAR,-0.005977,0.09410000000000002,0.31457894736842107,0.4705000000000001,0.3925394736842106
M10741,0.0001,1e-06,0.5,0.25,0.02,0.02523,0.0575,nSEG,1,LIDAR,-0.006229999999999999,0.14250000000000002,0.32789473684210524,0.7125,0.5201973684210526
M10742,0.0001,1e-06,0.5,0.25,0.03,0.025136,0.07317,nSEG,1,LIDAR,-0.006135999999999999,0.12683,0.3229473684210526,0.63415,0.4785486842105263
M10743,0.0001,1e-06,0.5,0.25,0.035,0.025094,0.08018,nSEG,1,LIDAR,-0.006094000000000002,0.11982000000000001,0.32073684210526326,0.5991,0.4599184210526316
M10744,0.0001,1e-06,0.5,0.25,0.04,0.025054,0.08679,nSEG,1,LIDAR,-0.006054,0.11321,0.31863157894736843,0.5660499999999999,0.44234078947368416
M10745,0.0001,1e-06,0.5,0.25,0.05,0.02498,0.09904,nSEG,1,LIDAR,-0.005979999999999999,0.10096000000000001,0.31473684210526315,0.5048,0.40976842105263156
M10746,0.0001,1e-06,0.5,0.5,0.02,0.025232,0.05444,nSEG,1,LIDAR,-0.006232000000000001,0.14556000000000002,0.32800000000000007,0.7278000000000001,0.5279
M10747,0.0001,1e-06,0.5,0.5,0.03,0.025138,0.06928,nSEG,1,LIDAR,-0.006138000000000001,0.13072,0.3230526315789474,0.6536,0.4883263157894737
M10748,0.0001,1e-06,0.5,0.5,0.035,0.025096,0.07592,nSEG,1,LIDAR,-0.006096000000000001,0.12408000000000001,0.32084210526315793,0.6204000000000001,0.470621052631579
M10749,0.0001,1e-06,0.5,0.5,0.04,0.025056,0.08217,nSEG,1,LIDAR,-0.006055999999999999,0.11783,0.3187368421052631,0.58915,0.4539434210526315
M10750,0.0001,1e-06,0.5,0.5,0.05,0.024983,0.09378,nSEG,1,LIDAR,-0.005983000000000002,0.10622000000000001,0.3148947368421054,0.5311,0.42299736842105273
M10751,0.0001,5.5e-06,-0.5,-0.5,0.02,0.029353,0.08287,nSEG,1,LIDAR,-0.010353000000000001,0.11713000000000001,0.5448947368421053,0.58565,0.5652723684210527
M10752,0.0001,5.5e-06,-0.5,-0.5,0.03,0.029183,0.1053,nSEG,1,LIDAR,-0.010183000000000001,0.0947,0.5359473684210527,0.47350000000000003,0.5047236842105264
M10753,0.0001,5.5e-06,-0.5,-0.5,0.035,0.029107,0.1154,nSEG,1,LIDAR,-0.010107000000000001,0.08460000000000001,0.5319473684210527,0.42300000000000004,0.4774736842105264
M10754,0.0001,5.5e-06,-0.5,-0.5,0.04,0.029035,0.1248,nSEG,1,LIDAR,-0.010034999999999999,0.07520000000000002,0.528157894736842,0.37600000000000006,0.452078947368421
M10755,0.0001,5.5e-06,-0.5,-0.5,0.05,0.028902,0.1423,nSEG,1,LIDAR,-0.009902000000000001,0.0577,0.5211578947368422,0.2885,0.40482894736842107
M10756,0.0001,5.5e-06,-0.5,-0.25,0.02,0.029376,0.07342,nSEG,1,LIDAR,-0.010376,0.12658000000000003,0.5461052631578948,0.6329000000000001,0.5895026315789474
M10757,0.0001,5.5e-06,-0.5,-0.25,0.03,0.029212,0.09332,nSEG,1,LIDAR,-0.010211999999999999,0.10668000000000001,0.5374736842105262,0.5334,0.5354368421052631
M10758,0.0001,5.5e-06,-0.5,-0.25,0.035,0.029139,0.1022,nSEG,1,LIDAR,-0.010139000000000002,0.09780000000000001,0.5336315789473686,0.48900000000000005,0.5113157894736843
M10759,0.0001,5.5e-06,-0.5,-0.25,0.04,0.02907,0.1106,nSEG,1,LIDAR,-0.010069999999999999,0.08940000000000001,0.5299999999999999,0.447,0.48849999999999993
M10760,0.0001,5.5e-06,-0.5,-0.25,0.05,0.028941,0.1261,nSEG,1,LIDAR,-0.009941000000000002,0.07390000000000002,0.5232105263157896,0.3695000000000001,0.44635526315789487
M10761,0.0001,5.5e-06,-0.5,0.0,0.02,0.029391,0.06736,nSEG,1,LIDAR,-0.010391000000000001,0.13264,0.5468947368421053,0.6632,0.6050473684210527
M10762,0.0001,5.5e-06,-0.5,0.0,0.03,0.029231,0.08564,nSEG,1,LIDAR,-0.010231,0.11436000000000002,0.5384736842105263,0.5718000000000001,0.5551368421052632
M10763,0.0001,5.5e-06,-0.5,0.0,0.035,0.029159,0.0938,nSEG,1,LIDAR,-0.010159000000000001,0.10620000000000002,0.5346842105263159,0.531,0.532842105263158
M10764,0.0001,5.5e-06,-0.5,0.0,0.04,0.029092,0.1015,nSEG,1,LIDAR,-0.010092,0.0985,0.5311578947368422,0.4925,0.5118289473684211
M10765,0.0001,5.5e-06,-0.5,0.0,0.05,0.028967,0.1157,nSEG,1,LIDAR,-0.009967,0.08430000000000001,0.524578947368421,0.42150000000000004,0.4730394736842105
M10766,0.0001,5.5e-06,-0.5,0.25,0.02,0.029401,0.06302,nSEG,1,LIDAR,-0.010401,0.13698,0.547421052631579,0.6849,0.6161605263157894
M10767,0.0001,5.5e-06,-0.5,0.25,0.03,0.029244,0.08012,nSEG,1,LIDAR,-0.010244,0.11988000000000001,0.5391578947368421,0.5994,0.569278947368421
M10768,0.0001,5.5e-06,-0.5,0.25,0.035,0.029174,0.08775,nSEG,1,LIDAR,-0.010173999999999999,0.11225000000000002,0.5354736842105263,0.56125,0.5483618421052632
M10769,0.0001,5.5e-06,-0.5,0.25,0.04,0.029108,0.09494,nSEG,1,LIDAR,-0.010107999999999999,0.10506000000000001,0.5319999999999999,0.5253,0.52865
M10770,0.0001,5.5e-06,-0.5,0.25,0.05,0.028985,0.1083,nSEG,1,LIDAR,-0.009985,0.09170000000000002,0.5255263157894737,0.4585000000000001,0.4920131578947369
M10771,0.0001,5.5e-06,-0.5,0.5,0.02,0.029409,0.05967,nSEG,1,LIDAR,-0.010409000000000002,0.14033,0.547842105263158,0.70165,0.624746052631579
M10772,0.0001,5.5e-06,-0.5,0.5,0.03,0.029254,0.07587,nSEG,1,LIDAR,-0.010254,0.12413,0.5396842105263158,0.62065,0.5801671052631578
M10773,0.0001,5.5e-06,-0.5,0.5,0.035,0.029185,0.0831,nSEG,1,LIDAR,-0.010185,0.11690000000000002,0.5360526315789473,0.5845,0.5602763157894737
M10774,0.0001,5.5e-06,-0.5,0.5,0.04,0.02912,0.08991,nSEG,1,LIDAR,-0.01012,0.11009000000000001,0.5326315789473685,0.55045,0.5415407894736842
M10775,0.0001,5.5e-06,-0.5,0.5,0.05,0.028999,0.1025,nSEG,1,LIDAR,-0.009999000000000001,0.09750000000000002,0.5262631578947369,0.48750000000000004,0.5068815789473684
M10776,0.0001,5.5e-06,-0.25,-0.5,0.02,0.0294,0.08295,nSEG,1,LIDAR,-0.0104,0.11705000000000002,0.5473684210526316,0.58525,0.5663092105263159
M10777,0.0001,5.5e-06,-0.25,-0.5,0.03,0.029244,0.1055,nSEG,1,LIDAR,-0.010244,0.09450000000000001,0.5391578947368421,0.47250000000000003,0.505828947368421
M10778,0.0001,5.5e-06,-0.25,-0.5,0.035,0.029174,0.1155,nSEG,1,LIDAR,-0.010173999999999999,0.0845,0.5354736842105263,0.4225,0.47898684210526316
M10779,0.0001,5.5e-06,-0.25,-0.5,0.04,0.029107,0.125,nSEG,1,LIDAR,-0.010107000000000001,0.07500000000000001,0.5319473684210527,0.37500000000000006,0.45347368421052636
M10780,0.0001,5.5e-06,-0.25,-0.5,0.05,0.028984,0.1425,nSEG,1,LIDAR,-0.009984,0.05750000000000002,0.5254736842105263,0.2875000000000001,0.4064868421052632
M10781,0.0001,5.5e-06,-0.25,-0.25,0.02,0.029424,0.07349,nSEG,1,LIDAR,-0.010424,0.12651,0.5486315789473684,0.6325500000000001,0.5905907894736842
M10782,0.0001,5.5e-06,-0.25,-0.25,0.03,0.029273,0.09344,nSEG,1,LIDAR,-0.010273000000000001,0.10656000000000002,0.5406842105263159,0.5328,0.536742105263158
M10783,0.0001,5.5e-06,-0.25,-0.25,0.035,0.029206,0.1024,nSEG,1,LIDAR,-0.010206,0.0976,0.5371578947368421,0.488,0.512578947368421
M10784,0.0001,5.5e-06,-0.25,-0.25,0.04,0.029142,0.1107,nSEG,1,LIDAR,-0.010142000000000002,0.0893,0.5337894736842106,0.4465,0.4901447368421053
M10785,0.0001,5.5e-06,-0.25,-0.25,0.05,0.029024,0.1263,nSEG,1,LIDAR,-0.010024000000000002,0.07370000000000002,0.5275789473684211,0.36850000000000005,0.4480394736842106
M10786,0.0001,5.5e-06,-0.25,0.0,0.02,0.029439,0.06743,nSEG,1,LIDAR,-0.010439,0.13257000000000002,0.549421052631579,0.66285,0.6061355263157895
M10787,0.0001,5.5e-06,-0.25,0.0,0.03,0.029292,0.08575,nSEG,1,LIDAR,-0.010291999999999999,0.11425,0.5416842105263158,0.57125,0.5564671052631579
M10788,0.0001,5.5e-06,-0.25,0.0,0.035,0.029226,0.09393,nSEG,1,LIDAR,-0.010225999999999999,0.10607000000000001,0.5382105263157895,0.53035,0.5342802631578947
M10789,0.0001,5.5e-06,-0.25,0.0,0.04,0.029164,0.1016,nSEG,1,LIDAR,-0.010164,0.09840000000000002,0.5349473684210526,0.49200000000000005,0.5134736842105263
M10790,0.0001,5.5e-06,-0.25,0.0,0.05,0.029049,0.1159,nSEG,1,LIDAR,-0.010048999999999999,0.08410000000000001,0.5288947368421052,0.42050000000000004,0.4746973684210526
M10791,0.0001,5.5e-06,-0.25,0.25,0.02,0.029449,0.06308,nSEG,1,LIDAR,-0.010449,0.13692000000000001,0.5499473684210526,0.6846,0.6172736842105263
M10792,0.0001,5.5e-06,-0.25,0.25,0.03,0.029305,0.08022,nSEG,1,LIDAR,-0.010305000000000002,0.11978000000000001,0.5423684210526317,0.5989,0.5706342105263158
M10793,0.0001,5.5e-06,-0.25,0.25,0.035,0.029241,0.08787,nSEG,1,LIDAR,-0.010241,0.11213000000000001,0.539,0.56065,0.549825
M10794,0.0001,5.5e-06,-0.25,0.25,0.04,0.02918,0.09508,nSEG,1,LIDAR,-0.010180000000000002,0.10492000000000001,0.5357894736842106,0.5246000000000001,0.5301947368421054
M10795,0.0001,5.5e-06,-0.25,0.25,0.05,0.029067,0.1085,nSEG,1,LIDAR,-0.010067,0.09150000000000001,0.5298421052631579,0.4575,0.49367105263157895
M10796,0.0001,5.5e-06,-0.25,0.5,0.02,0.029457,0.05973,nSEG,1,LIDAR,-0.010457000000000001,0.14027,0.5503684210526316,0.70135,0.6258592105263159
M10797,0.0001,5.5e-06,-0.25,0.5,0.03,0.029315,0.07596,nSEG,1,LIDAR,-0.010315000000000001,0.12404000000000001,0.5428947368421053,0.6202,0.5815473684210526
M10798,0.0001,5.5e-06,-0.25,0.5,0.035,0.029252,0.08321,nSEG,1,LIDAR,-0.010252,0.11679,0.5395789473684212,0.58395,0.5617644736842106
M10799,0.0001,5.5e-06,-0.25,0.5,0.04,0.029192,0.09005,nSEG,1,LIDAR,-0.010192,0.10995,0.5364210526315789,0.54975,0.5430855263157894
M10800,0.0001,5.5e-06,-0.25,0.5,0.05,0.029081,0.1027,nSEG,1,LIDAR,-0.010081,0.09730000000000001,0.530578947368421,0.48650000000000004,0.5085394736842106
M10801,0.0001,5.5e-06,0.0,-0.5,0.02,0.029431,0.08301,nSEG,1,LIDAR,-0.010431,0.11699000000000001,0.5489999999999999,0.58495,0.566975
M10802,0.0001,5.5e-06,0.0,-0.5,0.03,0.029282,0.1055,nSEG,1,LIDAR,-0.010282,0.09450000000000001,0.5411578947368421,0.47250000000000003,0.5068289473684211
M10803,0.0001,5.5e-06,0.0,-0.5,0.035,0.029216,0.1156,nSEG,1,LIDAR,-0.010216,0.08440000000000002,0.5376842105263158,0.42200000000000004,0.4798421052631579
M10804,0.0001,5.5e-06,0.0,-0.5,0.04,0.029154,0.1251,nSEG,1,LIDAR,-0.010154,0.07490000000000002,0.5344210526315789,0.3745000000000001,0.4544605263157895
M10805,0.0001,5.5e-06,0.0,-0.5,0.05,0.029037,0.1427,nSEG,1,LIDAR,-0.010037,0.05730000000000002,0.5282631578947369,0.2865000000000001,0.4073815789473685
M10806,0.0001,5.5e-06,0.0,-0.25,0.02,0.029455,0.07353,nSEG,1,LIDAR,-0.010454999999999999,0.12647000000000003,0.5502631578947368,0.6323500000000001,0.5913065789473684
M10807,0.0001,5.5e-06,0.0,-0.25,0.03,0.029312,0.09351,nSEG,1,LIDAR,-0.010312000000000002,0.10649000000000002,0.5427368421052633,0.5324500000000001,0.5375934210526316
M10808,0.0001,5.5e-06,0.0,-0.25,0.035,0.029248,0.1024,nSEG,1,LIDAR,-0.010248,0.0976,0.5393684210526316,0.488,0.5136842105263157
M10809,0.0001,5.5e-06,0.0,-0.25,0.04,0.029188,0.1109,nSEG,1,LIDAR,-0.010188,0.08910000000000001,0.5362105263157895,0.44550000000000006,0.49085526315789474
M10810,0.0001,5.5e-06,0.0,-0.25,0.05,0.029076,0.1264,nSEG,1,LIDAR,-0.010076000000000002,0.0736,0.5303157894736843,0.368,0.44915789473684214
M10811,0.0001,5.5e-06,0.0,0.0,0.02,0.029469,0.06747,nSEG,1,LIDAR,-0.010469,0.13253,0.5509999999999999,0.66265,0.606825
M10812,0.0001,5.5e-06,0.0,0.0,0.03,0.029331,0.08581,nSEG,1,LIDAR,-0.010331,0.11419000000000001,0.5437368421052632,0.5709500000000001,0.5573434210526316
M10813,0.0001,5.5e-06,0.0,0.0,0.035,0.029269,0.09401,nSEG,1,LIDAR,-0.010269,0.10599000000000001,0.5404736842105263,0.52995,0.5352118421052632
M10814,0.0001,5.5e-06,0.0,0.0,0.04,0.02921,0.1017,nSEG,1,LIDAR,-0.01021,0.09830000000000001,0.5373684210526316,0.49150000000000005,0.5144342105263158
M10815,0.0001,5.5e-06,0.0,0.0,0.05,0.029102,0.116,nSEG,1,LIDAR,-0.010102,0.084,0.5316842105263158,0.42,0.47584210526315784
M10816,0.0001,5.5e-06,0.0,0.25,0.02,0.02948,0.06312,nSEG,1,LIDAR,-0.01048,0.13688,0.5515789473684211,0.6844,0.6179894736842105
M10817,0.0001,5.5e-06,0.0,0.25,0.03,0.029344,0.08028,nSEG,1,LIDAR,-0.010343999999999999,0.11972000000000001,0.5444210526315789,0.5986,0.5715105263157895
M10818,0.0001,5.5e-06,0.0,0.25,0.035,0.029283,0.08795,nSEG,1,LIDAR,-0.010283,0.11205000000000001,0.5412105263157895,0.56025,0.5507302631578948
M10819,0.0001,5.5e-06,0.0,0.25,0.04,0.029226,0.09517,nSEG,1,LIDAR,-0.010225999999999999,0.10483,0.5382105263157895,0.52415,0.5311802631578948
M10820,0.0001,5.5e-06,0.0,0.25,0.05,0.02912,0.1086,nSEG,1,LIDAR,-0.01012,0.09140000000000001,0.5326315789473685,0.457,0.4948157894736842
M10821,0.0001,5.5e-06,0.0,0.5,0.02,0.029488,0.05977,nSEG,1,LIDAR,-0.010488,0.14023000000000002,0.552,0.70115,0.6265750000000001
M10822,0.0001,5.5e-06,0.0,0.5,0.03,0.029355,0.07602,nSEG,1,LIDAR,-0.010355,0.12398,0.545,0.6199,0.58245
M10823,0.0001,5.5e-06,0.0,0.5,0.035,0.029295,0.08329,nSEG,1,LIDAR,-0.010295000000000002,0.11671000000000001,0.541842105263158,0.58355,0.562696052631579
