model,kt,ka,st_coeff,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M1407,0.0001,5.5e-06,-0.25,-0.25,0.035,0.028927,0.06671,2SEG,1,GNSS,-0.009927000000000002,0.13329000000000002,0.5224736842105264,0.6664500000000001,0.5944618421052632
M1408,0.0001,5.5e-06,-0.25,-0.25,0.04,0.028867,0.07218,2SEG,1,GNSS,-0.009867,0.12782000000000002,0.5193157894736843,0.6391,0.5792078947368422
M1409,0.0001,5.5e-06,-0.25,-0.25,0.05,0.028756,0.08233,2SEG,1,GNSS,-0.009756,0.11767000000000001,0.5134736842105264,0.58835,0.5509118421052632
M1410,0.0001,5.5e-06,-0.25,-0.25,0.08,0.028469,0.1085,2SEG,1,GNSS,-0.009469000000000002,0.09150000000000001,0.4983684210526317,0.4575,0.47793421052631585
M1411,0.0001,5.5e-06,-0.25,0.0,0.03,0.029002,0.05587,2SEG,1,GNSS,-0.010002,0.14413,0.526421052631579,0.72065,0.6235355263157896
M1412,0.0001,5.5e-06,-0.25,0.0,0.035,0.02894,0.06121,2SEG,1,GNSS,-0.009940000000000001,0.13879000000000002,0.5231578947368422,0.6939500000000001,0.6085539473684212
M1413,0.0001,5.5e-06,-0.25,0.0,0.04,0.028881,0.06623,2SEG,1,GNSS,-0.009881000000000001,0.13377,0.5200526315789474,0.66885,0.5944513157894737
M1414,0.0001,5.5e-06,-0.25,0.0,0.05,0.028772,0.07555,2SEG,1,GNSS,-0.009772,0.12445,0.5143157894736842,0.62225,0.5682828947368421
M1415,0.0001,5.5e-06,-0.25,0.0,0.08,0.028491,0.09958,2SEG,1,GNSS,-0.009491,0.10042000000000001,0.49952631578947365,0.5021,0.5008131578947368
M1416,0.0001,5.5e-06,-0.25,0.25,0.03,0.02901,0.05226,2SEG,1,GNSS,-0.010010000000000002,0.14774,0.526842105263158,0.7387,0.6327710526315791
M1417,0.0001,5.5e-06,-0.25,0.25,0.035,0.028949,0.05726,2SEG,1,GNSS,-0.009949,0.14274,0.5236315789473684,0.7137,0.6186657894736842
M1418,0.0001,5.5e-06,-0.25,0.25,0.04,0.028891,0.06196,2SEG,1,GNSS,-0.009891,0.13804,0.5205789473684211,0.6901999999999999,0.6053894736842105
M1419,0.0001,5.5e-06,-0.25,0.25,0.05,0.028784,0.07068,2SEG,1,GNSS,-0.009784000000000001,0.12932,0.5149473684210527,0.6466,0.5807736842105263
M1420,0.0001,5.5e-06,-0.25,0.25,0.08,0.028506,0.09316,2SEG,1,GNSS,-0.009506,0.10684,0.5003157894736843,0.5342,0.5172578947368421
M1421,0.0001,5.5e-06,-0.25,0.5,0.03,0.029016,0.04949,2SEG,1,GNSS,-0.010016,0.15051,0.5271578947368422,0.7525499999999999,0.639853947368421
M1422,0.0001,5.5e-06,-0.25,0.5,0.035,0.028956,0.05422,2SEG,1,GNSS,-0.009956,0.14578000000000002,0.524,0.7289000000000001,0.6264500000000001
M1423,0.0001,5.5e-06,-0.25,0.5,0.04,0.028899,0.05867,2SEG,1,GNSS,-0.009899000000000002,0.14133,0.5210000000000001,0.70665,0.6138250000000001
M1424,0.0001,5.5e-06,-0.25,0.5,0.05,0.028793,0.06693,2SEG,1,GNSS,-0.009793,0.13307000000000002,0.5154210526315789,0.6653500000000001,0.5903855263157896
M1425,0.0001,5.5e-06,-0.25,0.5,0.08,0.028518,0.08822,2SEG,1,GNSS,-0.009518000000000002,0.11178,0.5009473684210528,0.5589,0.5299236842105264
M1426,0.0001,5.5e-06,0.0,-0.5,0.03,0.029014,0.06881,2SEG,1,GNSS,-0.010014000000000002,0.13119000000000003,0.5270526315789474,0.6559500000000001,0.5915013157894737
M1427,0.0001,5.5e-06,0.0,-0.5,0.035,0.028953,0.07538,2SEG,1,GNSS,-0.009953,0.12462000000000001,0.5238421052631579,0.6231,0.5734710526315789
M1428,0.0001,5.5e-06,0.0,-0.5,0.04,0.028895,0.08157,2SEG,1,GNSS,-0.009895000000000001,0.11843000000000001,0.5207894736842106,0.59215,0.5564697368421052
M1429,0.0001,5.5e-06,0.0,-0.5,0.05,0.028788,0.09305,2SEG,1,GNSS,-0.009788000000000002,0.10695000000000002,0.5151578947368421,0.5347500000000001,0.524953947368421
M1430,0.0001,5.5e-06,0.0,-0.5,0.08,0.028511,0.1226,2SEG,1,GNSS,-0.009511000000000002,0.07740000000000001,0.5005789473684211,0.387,0.44378947368421057
M1431,0.0001,5.5e-06,0.0,-0.25,0.03,0.029033,0.06095,2SEG,1,GNSS,-0.010033,0.13905,0.5280526315789474,0.69525,0.6116513157894737
M1432,0.0001,5.5e-06,0.0,-0.25,0.035,0.028973,0.06677,2SEG,1,GNSS,-0.009973,0.13323000000000002,0.5248947368421052,0.66615,0.5955223684210527
M1433,0.0001,5.5e-06,0.0,-0.25,0.04,0.028917,0.07226,2SEG,1,GNSS,-0.009917000000000002,0.12774000000000002,0.5219473684210527,0.6387,0.5803236842105264
M1434,0.0001,5.5e-06,0.0,-0.25,0.05,0.028814,0.08243,2SEG,1,GNSS,-0.009814,0.11757000000000001,0.5165263157894737,0.58785,0.5521881578947369
M1435,0.0001,5.5e-06,0.0,-0.25,0.08,0.028545,0.1087,2SEG,1,GNSS,-0.009545000000000001,0.0913,0.5023684210526317,0.4565,0.47943421052631585
M1436,0.0001,5.5e-06,0.0,0.0,0.03,0.029044,0.05592,2SEG,1,GNSS,-0.010044,0.14408,0.5286315789473685,0.7204,0.6245157894736842
M1437,0.0001,5.5e-06,0.0,0.0,0.035,0.028986,0.06127,2SEG,1,GNSS,-0.009986000000000002,0.13873000000000002,0.5255789473684211,0.6936500000000001,0.6096144736842106
M1438,0.0001,5.5e-06,0.0,0.0,0.04,0.028931,0.0663,2SEG,1,GNSS,-0.009930999999999999,0.1337,0.5226842105263158,0.6685,0.5955921052631579
M1439,0.0001,5.5e-06,0.0,0.0,0.05,0.02883,0.07564,2SEG,1,GNSS,-0.009830000000000002,0.12436000000000001,0.5173684210526317,0.6218,0.5695842105263158
M1440,0.0001,5.5e-06,0.0,0.0,0.08,0.028566,0.09973,2SEG,1,GNSS,-0.009566000000000002,0.10027000000000001,0.5034736842105264,0.5013500000000001,0.5024118421052632
M1441,0.0001,5.5e-06,0.0,0.25,0.03,0.029052,0.05231,2SEG,1,GNSS,-0.010052000000000002,0.14769000000000002,0.5290526315789474,0.73845,0.6337513157894737
M1442,0.0001,5.5e-06,0.0,0.25,0.035,0.028996,0.05731,2SEG,1,GNSS,-0.009996000000000001,0.14269,0.5261052631578949,0.71345,0.6197776315789474
M1443,0.0001,5.5e-06,0.0,0.25,0.04,0.028942,0.06202,2SEG,1,GNSS,-0.009942,0.13798000000000002,0.5232631578947369,0.6899000000000001,0.6065815789473685
M1444,0.0001,5.5e-06,0.0,0.25,0.05,0.028841,0.07076,2SEG,1,GNSS,-0.009840999999999999,0.12924000000000002,0.5179473684210526,0.6462000000000001,0.5820736842105263
M1445,0.0001,5.5e-06,0.0,0.25,0.08,0.028581,0.09331,2SEG,1,GNSS,-0.009581,0.10669000000000001,0.5042631578947369,0.53345,0.5188565789473685
M1446,0.0001,5.5e-06,0.0,0.5,0.03,0.029059,0.04953,2SEG,1,GNSS,-0.010059000000000002,0.15047000000000002,0.529421052631579,0.7523500000000001,0.6408855263157895
M1447,0.0001,5.5e-06,0.0,0.5,0.035,0.029002,0.05427,2SEG,1,GNSS,-0.010002,0.14573000000000003,0.526421052631579,0.7286500000000001,0.6275355263157896
M1448,0.0001,5.5e-06,0.0,0.5,0.04,0.028949,0.05873,2SEG,1,GNSS,-0.009949,0.14127,0.5236315789473684,0.70635,0.6149907894736842
M1449,0.0001,5.5e-06,0.0,0.5,0.05,0.02885,0.06701,2SEG,1,GNSS,-0.009850000000000001,0.13299,0.518421052631579,0.6649499999999999,0.5916855263157894
M1450,0.0001,5.5e-06,0.0,0.5,0.08,0.028593,0.08836,2SEG,1,GNSS,-0.009593,0.11164000000000002,0.5048947368421053,0.5582,0.5315473684210527
M1451,0.0001,5.5e-06,0.25,-0.5,0.03,0.029045,0.06885,2SEG,1,GNSS,-0.010045000000000002,0.13115000000000002,0.5286842105263159,0.65575,0.592217105263158
M1452,0.0001,5.5e-06,0.25,-0.5,0.035,0.028986,0.07543,2SEG,1,GNSS,-0.009986000000000002,0.12457000000000001,0.5255789473684211,0.62285,0.5742144736842105
M1453,0.0001,5.5e-06,0.25,-0.5,0.04,0.028931,0.08163,2SEG,1,GNSS,-0.009930999999999999,0.11837000000000002,0.5226842105263158,0.5918500000000001,0.5572671052631579
M1454,0.0001,5.5e-06,0.25,-0.5,0.05,0.02883,0.09313,2SEG,1,GNSS,-0.009830000000000002,0.10687,0.5173684210526317,0.53435,0.5258592105263158
M1455,0.0001,5.5e-06,0.25,-0.5,0.08,0.028565,0.1228,2SEG,1,GNSS,-0.009565,0.0772,0.503421052631579,0.386,0.4447105263157895
M1456,0.0001,5.5e-06,0.25,-0.25,0.03,0.029063,0.06099,2SEG,1,GNSS,-0.010062999999999999,0.13901000000000002,0.5296315789473683,0.6950500000000001,0.6123407894736842
M1457,0.0001,5.5e-06,0.25,-0.25,0.035,0.029007,0.06682,2SEG,1,GNSS,-0.010007000000000002,0.13318000000000002,0.5266842105263159,0.6659,0.596292105263158
M1458,0.0001,5.5e-06,0.25,-0.25,0.04,0.028953,0.07231,2SEG,1,GNSS,-0.009953,0.12769000000000003,0.5238421052631579,0.6384500000000001,0.581146052631579
M1459,0.0001,5.5e-06,0.25,-0.25,0.05,0.028855,0.0825,2SEG,1,GNSS,-0.009855,0.11750000000000001,0.5186842105263157,0.5875,0.5530921052631579
M1460,0.0001,5.5e-06,0.25,-0.25,0.08,0.028599,0.1088,2SEG,1,GNSS,-0.009599,0.09120000000000002,0.5052105263157894,0.45600000000000007,0.48060526315789476
M1461,0.0001,5.5e-06,0.25,0.0,0.03,0.029075,0.05596,2SEG,1,GNSS,-0.010075,0.14404,0.5302631578947369,0.7202,0.6252315789473684
M1462,0.0001,5.5e-06,0.25,0.0,0.035,0.02902,0.06131,2SEG,1,GNSS,-0.010020000000000001,0.13869,0.5273684210526316,0.69345,0.6104092105263158
M1463,0.0001,5.5e-06,0.25,0.0,0.04,0.028968,0.06635,2SEG,1,GNSS,-0.009968000000000001,0.13365,0.5246315789473684,0.6682499999999999,0.5964407894736842
M1464,0.0001,5.5e-06,0.25,0.0,0.05,0.028871,0.07571,2SEG,1,GNSS,-0.009871000000000001,0.12429000000000001,0.5195263157894737,0.6214500000000001,0.570488157894737
M1465,0.0001,5.5e-06,0.25,0.0,0.08,0.02862,0.09985,2SEG,1,GNSS,-0.00962,0.10015000000000002,0.5063157894736843,0.50075,0.5035328947368422
M1466,0.0001,5.5e-06,0.25,0.25,0.03,0.029082,0.05234,2SEG,1,GNSS,-0.010082,0.14766,0.5306315789473685,0.7383000000000001,0.6344657894736843
M1467,0.0001,5.5e-06,0.25,0.25,0.035,0.029029,0.05735,2SEG,1,GNSS,-0.010029,0.14265,0.5278421052631579,0.7132499999999999,0.6205460526315789
M1468,0.0001,5.5e-06,0.25,0.25,0.04,0.028978,0.06207,2SEG,1,GNSS,-0.009978,0.13793,0.5251578947368422,0.68965,0.6074039473684211
M1469,0.0001,5.5e-06,0.25,0.25,0.05,0.028882,0.07082,2SEG,1,GNSS,-0.009882000000000002,0.12918000000000002,0.5201052631578948,0.6459,0.5830026315789474
M1470,0.0001,5.5e-06,0.25,0.25,0.08,0.028635,0.09341,2SEG,1,GNSS,-0.009635000000000001,0.10659,0.5071052631578948,0.53295,0.5200276315789474
M1471,0.0001,5.5e-06,0.25,0.5,0.03,0.029089,0.04956,2SEG,1,GNSS,-0.010089,0.15044000000000002,0.531,0.7522000000000001,0.6416000000000001
M1472,0.0001,5.5e-06,0.25,0.5,0.035,0.029035,0.0543,2SEG,1,GNSS,-0.010034999999999999,0.1457,0.528157894736842,0.7284999999999999,0.628328947368421
M1473,0.0001,5.5e-06,0.25,0.5,0.04,0.028985,0.05877,2SEG,1,GNSS,-0.009985,0.14123000000000002,0.5255263157894737,0.70615,0.615838157894737
M1474,0.0001,5.5e-06,0.25,0.5,0.05,0.028891,0.06706,2SEG,1,GNSS,-0.009891,0.13294,0.5205789473684211,0.6647,0.5926394736842105
M1475,0.0001,5.5e-06,0.25,0.5,0.08,0.028647,0.08846,2SEG,1,GNSS,-0.009647,0.11154000000000001,0.5077368421052632,0.5577000000000001,0.5327184210526317
M1476,0.0001,5.5e-06,0.5,-0.5,0.03,0.029068,0.06888,2SEG,1,GNSS,-0.010068,0.13112000000000001,0.5298947368421053,0.6556000000000001,0.5927473684210527
M1477,0.0001,5.5e-06,0.5,-0.5,0.035,0.029012,0.07547,2SEG,1,GNSS,-0.010012,0.12453000000000002,0.5269473684210526,0.62265,0.5747986842105264
M1478,0.0001,5.5e-06,0.5,-0.5,0.04,0.028959,0.08168,2SEG,1,GNSS,-0.009958999999999999,0.11832000000000001,0.524157894736842,0.5916,0.557878947368421
M1479,0.0001,5.5e-06,0.5,-0.5,0.05,0.028861,0.09319,2SEG,1,GNSS,-0.009861000000000002,0.10681000000000002,0.5190000000000001,0.53405,0.5265250000000001
M1480,0.0001,5.5e-06,0.5,-0.5,0.08,0.028607,0.1229,2SEG,1,GNSS,-0.009607000000000001,0.07710000000000002,0.5056315789473684,0.38550000000000006,0.44556578947368425
M1481,0.0001,5.5e-06,0.5,-0.25,0.03,0.029086,0.06102,2SEG,1,GNSS,-0.010086000000000001,0.13898000000000002,0.530842105263158,0.6949000000000001,0.612871052631579
M1482,0.0001,5.5e-06,0.5,-0.25,0.035,0.029032,0.06685,2SEG,1,GNSS,-0.010032,0.13315,0.528,0.66575,0.596875
M1483,0.0001,5.5e-06,0.5,-0.25,0.04,0.028981,0.07235,2SEG,1,GNSS,-0.009981,0.12765,0.5253157894736843,0.63825,0.5817828947368422
M1484,0.0001,5.5e-06,0.5,-0.25,0.05,0.028886,0.08256,2SEG,1,GNSS,-0.009885999999999999,0.11744000000000002,0.5203157894736842,0.5872,0.5537578947368421
M1485,0.0001,5.5e-06,0.5,-0.25,0.08,0.02864,0.1089,2SEG,1,GNSS,-0.00964,0.09110000000000001,0.5073684210526316,0.45550000000000007,0.48143421052631585
M1486,0.0001,5.5e-06,0.5,0.0,0.03,0.029098,0.05598,2SEG,1,GNSS,-0.010098,0.14402,0.5314736842105263,0.7201,0.6257868421052631
M1487,0.0001,5.5e-06,0.5,0.0,0.035,0.029045,0.06134,2SEG,1,GNSS,-0.010045000000000002,0.13866,0.5286842105263159,0.6933,0.610992105263158
M1488,0.0001,5.5e-06,0.5,0.0,0.04,0.028995,0.06639,2SEG,1,GNSS,-0.009995,0.13361,0.5260526315789474,0.66805,0.5970513157894737
M1489,0.0001,5.5e-06,0.5,0.0,0.05,0.028902,0.07576,2SEG,1,GNSS,-0.009902000000000001,0.12424000000000002,0.5211578947368422,0.6212000000000001,0.5711789473684211
M1490,0.0001,5.5e-06,0.5,0.0,0.08,0.028662,0.09993,2SEG,1,GNSS,-0.009662,0.10007,0.5085263157894737,0.50035,0.5044381578947368
M1491,0.0001,5.5e-06,0.5,0.25,0.03,0.029106,0.05237,2SEG,1,GNSS,-0.010106,0.14763,0.5318947368421053,0.73815,0.6350223684210526
M1492,0.0001,5.5e-06,0.5,0.25,0.035,0.029055,0.05738,2SEG,1,GNSS,-0.010055000000000001,0.14262000000000002,0.5292105263157896,0.7131000000000001,0.6211552631578948
M1493,0.0001,5.5e-06,0.5,0.25,0.04,0.029005,0.0621,2SEG,1,GNSS,-0.010005,0.13790000000000002,0.526578947368421,0.6895000000000001,0.6080394736842105
M1494,0.0001,5.5e-06,0.5,0.25,0.05,0.028914,0.07087,2SEG,1,GNSS,-0.009914,0.12913000000000002,0.5217894736842105,0.6456500000000001,0.5837197368421052
M1495,0.0001,5.5e-06,0.5,0.25,0.08,0.028677,0.09349,2SEG,1,GNSS,-0.009677000000000002,0.10651000000000001,0.5093157894736843,0.53255,0.5209328947368421
M1496,0.0001,5.5e-06,0.5,0.5,0.03,0.029112,0.04959,2SEG,1,GNSS,-0.010112,0.15041000000000002,0.5322105263157895,0.75205,0.6421302631578947
M1497,0.0001,5.5e-06,0.5,0.5,0.035,0.029061,0.05433,2SEG,1,GNSS,-0.010061,0.14567000000000002,0.5295263157894737,0.72835,0.6289381578947368
M1498,0.0001,5.5e-06,0.5,0.5,0.04,0.029013,0.05881,2SEG,1,GNSS,-0.010013000000000001,0.14119,0.527,0.70595,0.616475
M1499,0.0001,5.5e-06,0.5,0.5,0.05,0.028923,0.06711,2SEG,1,GNSS,-0.009923000000000001,0.13289,0.5222631578947369,0.66445,0.5933565789473685
M1500,0.0001,5.5e-06,0.5,0.5,0.08,0.028689,0.08854,2SEG,1,GNSS,-0.009689,0.11146000000000002,0.5099473684210526,0.5573,0.5336236842105263
M1501,0.0001,1e-05,-0.5,-0.5,0.03,0.030404,0.07074,2SEG,1,GNSS,-0.011404000000000001,0.12926,0.6002105263157895,0.6463,0.6232552631578947
M1502,0.0001,1e-05,-0.5,-0.5,0.035,0.030323,0.07747,2SEG,1,GNSS,-0.011323,0.12253000000000001,0.5959473684210527,0.61265,0.6042986842105263
M1503,0.0001,1e-05,-0.5,-0.5,0.04,0.030245,0.08381,2SEG,1,GNSS,-0.011245000000000002,0.11619000000000002,0.591842105263158,0.5809500000000001,0.586396052631579
M1504,0.0001,1e-05,-0.5,-0.5,0.05,0.0301,0.09554,2SEG,1,GNSS,-0.011099999999999999,0.10446000000000001,0.5842105263157894,0.5223,0.5532552631578946
M1505,0.0001,1e-05,-0.5,-0.5,0.08,0.029726,0.1257,2SEG,1,GNSS,-0.010726,0.0743,0.5645263157894737,0.3715,0.46801315789473685
M1506,0.0001,1e-05,-0.5,-0.25,0.03,0.030437,0.06268,2SEG,1,GNSS,-0.011437,0.13732,0.6019473684210526,0.6866,0.6442736842105263
M1507,0.0001,1e-05,-0.5,-0.25,0.035,0.030358,0.06865,2SEG,1,GNSS,-0.011358,0.13135000000000002,0.5977894736842105,0.6567500000000001,0.6272697368421053
M1508,0.0001,1e-05,-0.5,-0.25,0.04,0.030284,0.07427,2SEG,1,GNSS,-0.011283999999999999,0.12573,0.5938947368421053,0.62865,0.6112723684210526
M1509,0.0001,1e-05,-0.5,-0.25,0.05,0.030145,0.08467,2SEG,1,GNSS,-0.011145000000000002,0.11533000000000002,0.5865789473684212,0.57665,0.5816144736842106
M1510,0.0001,1e-05,-0.5,-0.25,0.08,0.029785,0.1115,2SEG,1,GNSS,-0.010785,0.08850000000000001,0.5676315789473684,0.4425,0.5050657894736842
M1511,0.0001,1e-05,-0.5,0.0,0.03,0.030458,0.05752,2SEG,1,GNSS,-0.011458,0.14248,0.6030526315789474,0.7123999999999999,0.6577263157894737
M1512,0.0001,1e-05,-0.5,0.0,0.035,0.03038,0.063,2SEG,1,GNSS,-0.011380000000000001,0.137,0.5989473684210527,0.685,0.6419736842105264
M1513,0.0001,1e-05,-0.5,0.0,0.04,0.030307,0.06816,2SEG,1,GNSS,-0.011307000000000001,0.13184,0.5951052631578948,0.6592,0.6271526315789474
M1514,0.0001,1e-05,-0.5,0.0,0.05,0.030173,0.07771,2SEG,1,GNSS,-0.011172999999999999,0.12229000000000001,0.5880526315789473,0.61145,0.5997513157894736
M1515,0.0001,1e-05,-0.5,0.0,0.08,0.029823,0.1023,2SEG,1,GNSS,-0.010823,0.09770000000000001,0.5696315789473684,0.48850000000000005,0.5290657894736842
M1516,0.0001,1e-05,-0.5,0.25,0.03,0.030473,0.05381,2SEG,1,GNSS,-0.011473,0.14619000000000001,0.603842105263158,0.73095,0.667396052631579
M1517,0.0001,1e-05,-0.5,0.25,0.035,0.030397,0.05894,2SEG,1,GNSS,-0.011397000000000001,0.14106000000000002,0.599842105263158,0.7053,0.652571052631579
M1518,0.0001,1e-05,-0.5,0.25,0.04,0.030325,0.06377,2SEG,1,GNSS,-0.011325000000000002,0.13623000000000002,0.5960526315789475,0.68115,0.6386013157894738
M1519,0.0001,1e-05,-0.5,0.25,0.05,0.030193,0.07271,2SEG,1,GNSS,-0.011193000000000002,0.12729000000000001,0.5891052631578948,0.6364500000000001,0.6127776315789475
M1520,0.0001,1e-05,-0.5,0.25,0.08,0.02985,0.09574,2SEG,1,GNSS,-0.010850000000000002,0.10426,0.5710526315789475,0.5213,0.5461763157894737
M1521,0.0001,1e-05,-0.5,0.5,0.03,0.030484,0.05096,2SEG,1,GNSS,-0.011484000000000001,0.14904,0.604421052631579,0.7452,0.6748105263157895
M1522,0.0001,1e-05,-0.5,0.5,0.035,0.030409,0.05582,2SEG,1,GNSS,-0.011408999999999999,0.14418,0.6004736842105263,0.7209,0.6606868421052632
M1523,0.0001,1e-05,-0.5,0.5,0.04,0.030339,0.06039,2SEG,1,GNSS,-0.011339000000000002,0.13961,0.5967894736842106,0.6980500000000001,0.6474197368421053
M1524,0.0001,1e-05,-0.5,0.5,0.05,0.030209,0.06886,2SEG,1,GNSS,-0.011209,0.13114,0.5899473684210527,0.6557,0.6228236842105264
M1525,0.0001,1e-05,-0.5,0.5,0.08,0.02987,0.09068,2SEG,1,GNSS,-0.010870000000000001,0.10932000000000001,0.5721052631578948,0.5466000000000001,0.5593526315789474
M1526,0.0001,1e-05,-0.25,-0.5,0.03,0.030469,0.07083,2SEG,1,GNSS,-0.011469,0.12917,0.6036315789473684,0.64585,0.6247407894736843
M1527,0.0001,1e-05,-0.25,-0.5,0.035,0.030394,0.07758,2SEG,1,GNSS,-0.011394000000000001,0.12242000000000001,0.5996842105263159,0.6121000000000001,0.6058921052631581
M1528,0.0001,1e-05,-0.25,-0.5,0.04,0.030322,0.08394,2SEG,1,GNSS,-0.011322000000000002,0.11606000000000001,0.5958947368421054,0.5803,0.5880973684210526
M1529,0.0001,1e-05,-0.25,-0.5,0.05,0.030188,0.09571,2SEG,1,GNSS,-0.011188,0.10429000000000001,0.5888421052631579,0.52145,0.555146052631579
M1530,0.0001,1e-05,-0.25,-0.5,0.08,0.029841,0.126,2SEG,1,GNSS,-0.010841,0.07400000000000001,0.5705789473684211,0.37000000000000005,0.4702894736842106
M1531,0.0001,1e-05,-0.25,-0.25,0.03,0.030502,0.06276,2SEG,1,GNSS,-0.011502000000000002,0.13724000000000003,0.6053684210526317,0.6862000000000001,0.6457842105263158
M1532,0.0001,1e-05,-0.25,-0.25,0.035,0.030429,0.06874,2SEG,1,GNSS,-0.011429000000000002,0.13126000000000002,0.6015263157894738,0.6563,0.6289131578947369
M1533,0.0001,1e-05,-0.25,-0.25,0.04,0.03036,0.07438,2SEG,1,GNSS,-0.011360000000000002,0.12562,0.5978947368421054,0.6281,0.6129973684210527
M1534,0.0001,1e-05,-0.25,-0.25,0.05,0.030232,0.08482,2SEG,1,GNSS,-0.011231999999999999,0.11518,0.5911578947368421,0.5759,0.5835289473684211
M1535,0.0001,1e-05,-0.25,-0.25,0.08,0.0299,0.1117,2SEG,1,GNSS,-0.0109,0.08830000000000002,0.5736842105263158,0.44150000000000006,0.5075921052631579
M1536,0.0001,1e-05,-0.25,0.0,0.03,0.030523,0.0576,2SEG,1,GNSS,-0.011523000000000002,0.14240000000000003,0.6064736842105264,0.7120000000000001,0.6592368421052632
M1537,0.0001,1e-05,-0.25,0.0,0.035,0.030452,0.06309,2SEG,1,GNSS,-0.011452,0.13691000000000003,0.6027368421052632,0.6845500000000001,0.6436434210526316
M1538,0.0001,1e-05,-0.25,0.0,0.04,0.030384,0.06826,2SEG,1,GNSS,-0.011384000000000002,0.13174000000000002,0.5991578947368422,0.6587000000000001,0.6289289473684212
M1539,0.0001,1e-05,-0.25,0.0,0.05,0.030261,0.07785,2SEG,1,GNSS,-0.011261,0.12215000000000001,0.5926842105263158,0.61075,0.6017171052631579
M1540,0.0001,1e-05,-0.25,0.0,0.08,0.029938,0.1026,2SEG,1,GNSS,-0.010938,0.09740000000000001,0.5756842105263158,0.48700000000000004,0.531342105263158
M1541,0.0001,1e-05,-0.25,0.25,0.03,0.030538,0.05388,2SEG,1,GNSS,-0.011538,0.14612000000000003,0.6072631578947368,0.7306000000000001,0.6689315789473684
M1542,0.0001,1e-05,-0.25,0.25,0.035,0.030468,0.05902,2SEG,1,GNSS,-0.011467999999999999,0.14098,0.603578947368421,0.7049,0.6542394736842105
M1543,0.0001,1e-05,-0.25,0.25,0.04,0.030402,0.06386,2SEG,1,GNSS,-0.011401999999999999,0.13614,0.6001052631578947,0.6807,0.6404026315789473
M1544,0.0001,1e-05,-0.25,0.25,0.05,0.030281,0.07284,2SEG,1,GNSS,-0.011281,0.12716,0.5937368421052631,0.6357999999999999,0.6147684210526315
M1545,0.0001,1e-05,-0.25,0.25,0.08,0.029965,0.09596,2SEG,1,GNSS,-0.010964999999999999,0.10404000000000001,0.5771052631578947,0.5202,0.5486526315789473
M1546,0.0001,1e-05,-0.25,0.5,0.03,0.030549,0.05102,2SEG,1,GNSS,-0.011549,0.14898,0.607842105263158,0.7449,0.6763710526315789
M1547,0.0001,1e-05,-0.25,0.5,0.035,0.030481,0.05589,2SEG,1,GNSS,-0.011481000000000002,0.14411000000000002,0.604263157894737,0.72055,0.6624065789473685
M1548,0.0001,1e-05,-0.25,0.5,0.04,0.030416,0.06048,2SEG,1,GNSS,-0.011415999999999999,0.13952,0.6008421052631578,0.6976,0.6492210526315789
M1549,0.0001,1e-05,-0.25,0.5,0.05,0.030296,0.06898,2SEG,1,GNSS,-0.011296,0.13102000000000003,0.5945263157894737,0.6551000000000001,0.6248131578947369
M1550,0.0001,1e-05,-0.25,0.5,0.08,0.029986,0.09089,2SEG,1,GNSS,-0.010986,0.10911000000000001,0.5782105263157894,0.54555,0.5618802631578947
M1551,0.0001,1e-05,0.0,-0.5,0.03,0.030511,0.07089,2SEG,1,GNSS,-0.011511,0.12911,0.605842105263158,0.64555,0.6256960526315789
M1552,0.0001,1e-05,0.0,-0.5,0.035,0.030439,0.07765,2SEG,1,GNSS,-0.011439000000000001,0.12235000000000001,0.6020526315789474,0.61175,0.6069013157894737
M1553,0.0001,1e-05,0.0,-0.5,0.04,0.030371,0.08402,2SEG,1,GNSS,-0.011371,0.11598000000000001,0.5984736842105263,0.5799000000000001,0.5891868421052632
M1554,0.0001,1e-05,0.0,-0.5,0.05,0.030244,0.09581,2SEG,1,GNSS,-0.011244,0.10419,0.5917894736842105,0.52095,0.5563697368421052
M1555,0.0001,1e-05,0.0,-0.5,0.08,0.029915,0.1262,2SEG,1,GNSS,-0.010915000000000001,0.0738,0.5744736842105264,0.369,0.4717368421052632
M1556,0.0001,1e-05,0.0,-0.25,0.03,0.030543,0.06281,2SEG,1,GNSS,-0.011543000000000001,0.13719,0.6075263157894738,0.68595,0.6467381578947369
M1557,0.0001,1e-05,0.0,-0.25,0.035,0.030474,0.06881,2SEG,1,GNSS,-0.011474000000000002,0.13119000000000003,0.6038947368421054,0.6559500000000001,0.6299223684210528
M1558,0.0001,1e-05,0.0,-0.25,0.04,0.030409,0.07445,2SEG,1,GNSS,-0.011408999999999999,0.12555,0.6004736842105263,0.6277499999999999,0.6141118421052632
M1559,0.0001,1e-05,0.0,-0.25,0.05,0.030288,0.08491,2SEG,1,GNSS,-0.011288,0.11509000000000001,0.5941052631578947,0.57545,0.5847776315789474
M1560,0.0001,1e-05,0.0,-0.25,0.08,0.029974,0.1119,2SEG,1,GNSS,-0.010974000000000001,0.08810000000000001,0.5775789473684211,0.44050000000000006,0.5090394736842105
M1561,0.0001,1e-05,0.0,0.0,0.03,0.030564,0.05764,2SEG,1,GNSS,-0.011564000000000001,0.14236000000000001,0.6086315789473685,0.7118,0.6602157894736842
