model,kt,ka,st_coeff,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M9752,1e-05,5.5e-05,-0.5,-0.5,0.035,0.055805,0.2175,nSEG,2,LIDAR,-0.036805000000000004,-0.017499999999999988,1.937105263157895,0.08749999999999994,1.0123026315789476
M9753,1e-05,5.5e-05,-0.5,-0.5,0.04,0.055722,0.233,nSEG,2,LIDAR,-0.036722000000000005,-0.033,1.9327368421052635,0.165,1.0488684210526318
M9754,1e-05,5.5e-05,-0.5,-0.5,0.05,0.055537,0.2614,nSEG,2,LIDAR,-0.036537,-0.06140000000000001,1.923,0.30700000000000005,1.115
M9755,1e-05,5.5e-05,-0.5,-0.5,0.08,0.055093,0.3326,nSEG,2,LIDAR,-0.036093,-0.1326,1.8996315789473686,0.6629999999999999,1.2813157894736842
M9756,1e-05,5.5e-05,-0.5,-0.25,0.03,0.055997,0.1812,nSEG,2,LIDAR,-0.036997,0.01880000000000001,1.9472105263157897,0.09400000000000006,1.0206052631578948
M9757,1e-05,5.5e-05,-0.5,-0.25,0.035,0.055917,0.196,nSEG,2,LIDAR,-0.036917000000000005,0.0040000000000000036,1.9430000000000003,0.020000000000000018,0.9815000000000002
M9758,1e-05,5.5e-05,-0.5,-0.25,0.04,0.055844,0.2099,nSEG,2,LIDAR,-0.036844,-0.009899999999999992,1.9391578947368422,0.04949999999999996,0.994328947368421
M9759,1e-05,5.5e-05,-0.5,-0.25,0.05,0.055707,0.2355,nSEG,2,LIDAR,-0.036707000000000004,-0.035499999999999976,1.9319473684210529,0.17749999999999988,1.0547236842105263
M9760,1e-05,5.5e-05,-0.5,-0.25,0.08,0.055297,0.2998,nSEG,2,LIDAR,-0.036296999999999996,-0.0998,1.9103684210526315,0.499,1.2046842105263158
M9761,1e-05,5.5e-05,-0.5,0.0,0.03,0.05606,0.1684,nSEG,2,LIDAR,-0.037059999999999996,0.03160000000000002,1.9505263157894734,0.15800000000000008,1.0542631578947368
M9762,1e-05,5.5e-05,-0.5,0.0,0.035,0.055991,0.1821,nSEG,2,LIDAR,-0.036990999999999996,0.0179,1.946894736842105,0.0895,1.0181973684210526
M9763,1e-05,5.5e-05,-0.5,0.0,0.04,0.055922,0.195,nSEG,2,LIDAR,-0.036921999999999996,0.0050000000000000044,1.9432631578947368,0.025000000000000022,0.9841315789473684
M9764,1e-05,5.5e-05,-0.5,0.0,0.05,0.055796,0.2186,nSEG,2,LIDAR,-0.036795999999999995,-0.018599999999999978,1.9366315789473683,0.09299999999999989,1.014815789473684
M9765,1e-05,5.5e-05,-0.5,0.0,0.08,0.055433,0.2785,nSEG,2,LIDAR,-0.03643300000000001,-0.07850000000000001,1.9175263157894742,0.39250000000000007,1.1550131578947371
M9766,1e-05,5.5e-05,-0.5,0.25,0.03,0.056103,0.1591,nSEG,2,LIDAR,-0.037103,0.04090000000000002,1.9527894736842104,0.2045000000000001,1.0786447368421053
M9767,1e-05,5.5e-05,-0.5,0.25,0.035,0.056041,0.172,nSEG,2,LIDAR,-0.037041000000000004,0.028000000000000025,1.949526315789474,0.14000000000000012,1.044763157894737
M9768,1e-05,5.5e-05,-0.5,0.25,0.04,0.055979,0.1842,nSEG,2,LIDAR,-0.036979,0.01580000000000001,1.9462631578947367,0.07900000000000004,1.0126315789473683
M9769,1e-05,5.5e-05,-0.5,0.25,0.05,0.055859,0.2064,nSEG,2,LIDAR,-0.036859,-0.006399999999999989,1.9399473684210529,0.031999999999999945,0.9859736842105264
M9770,1e-05,5.5e-05,-0.5,0.25,0.08,0.055523,0.2629,nSEG,2,LIDAR,-0.036523,-0.06290000000000001,1.922263157894737,0.31450000000000006,1.1183815789473686
M9771,1e-05,5.5e-05,-0.5,0.5,0.03,0.056136,0.152,nSEG,2,LIDAR,-0.037136,0.048000000000000015,1.954526315789474,0.24000000000000007,1.097263157894737
M9772,1e-05,5.5e-05,-0.5,0.5,0.035,0.056077,0.1643,nSEG,2,LIDAR,-0.037077,0.03570000000000001,1.951421052631579,0.17850000000000005,1.0649605263157895
M9773,1e-05,5.5e-05,-0.5,0.5,0.04,0.056022,0.1758,nSEG,2,LIDAR,-0.037022,0.0242,1.9485263157894737,0.121,1.0347631578947367
M9774,1e-05,5.5e-05,-0.5,0.5,0.05,0.055909,0.197,nSEG,2,LIDAR,-0.036909,0.0030000000000000027,1.942578947368421,0.015000000000000013,0.9787894736842104
M9775,1e-05,5.5e-05,-0.5,0.5,0.08,0.055621,0.251,nSEG,2,LIDAR,-0.036621,-0.05099999999999999,1.9274210526315791,0.25499999999999995,1.0912105263157896
M9776,1e-05,5.5e-05,-0.25,-0.5,0.03,0.055894,0.2009,nSEG,2,LIDAR,-0.036893999999999996,-0.0008999999999999841,1.9417894736842103,0.004499999999999921,0.9731447368421051
M9777,1e-05,5.5e-05,-0.25,-0.5,0.035,0.055806,0.2175,nSEG,2,LIDAR,-0.036806000000000005,-0.017499999999999988,1.9371578947368424,0.08749999999999994,1.0123289473684212
M9778,1e-05,5.5e-05,-0.25,-0.5,0.04,0.055724,0.233,nSEG,2,LIDAR,-0.03672400000000001,-0.033,1.9328421052631584,0.165,1.048921052631579
M9779,1e-05,5.5e-05,-0.25,-0.5,0.05,0.055539,0.2614,nSEG,2,LIDAR,-0.036539,-0.06140000000000001,1.9231052631578949,0.30700000000000005,1.1150526315789475
M9780,1e-05,5.5e-05,-0.25,-0.5,0.08,0.055096,0.3326,nSEG,2,LIDAR,-0.036096,-0.1326,1.8997894736842107,0.6629999999999999,1.2813947368421053
M9781,1e-05,5.5e-05,-0.25,-0.25,0.03,0.055998,0.1812,nSEG,2,LIDAR,-0.036998,0.01880000000000001,1.947263157894737,0.09400000000000006,1.0206315789473686
M9782,1e-05,5.5e-05,-0.25,-0.25,0.035,0.055919,0.196,nSEG,2,LIDAR,-0.03691900000000001,0.0040000000000000036,1.9431052631578951,0.020000000000000018,0.9815526315789476
M9783,1e-05,5.5e-05,-0.25,-0.25,0.04,0.055846,0.2099,nSEG,2,LIDAR,-0.036846000000000004,-0.009899999999999992,1.939263157894737,0.04949999999999996,0.9943815789473684
M9784,1e-05,5.5e-05,-0.25,-0.25,0.05,0.055709,0.2355,nSEG,2,LIDAR,-0.036709000000000006,-0.035499999999999976,1.9320526315789477,0.17749999999999988,1.0547763157894738
M9785,1e-05,5.5e-05,-0.25,-0.25,0.08,0.0553,0.2998,nSEG,2,LIDAR,-0.0363,-0.0998,1.9105263157894736,0.499,1.2047631578947369
M9786,1e-05,5.5e-05,-0.25,0.0,0.03,0.056061,0.1684,nSEG,2,LIDAR,-0.037061,0.03160000000000002,1.950578947368421,0.15800000000000008,1.0542894736842106
M9787,1e-05,5.5e-05,-0.25,0.0,0.035,0.055992,0.1821,nSEG,2,LIDAR,-0.036992,0.0179,1.9469473684210525,0.0895,1.0182236842105263
M9788,1e-05,5.5e-05,-0.25,0.0,0.04,0.055923,0.195,nSEG,2,LIDAR,-0.036923,0.0050000000000000044,1.943315789473684,0.025000000000000022,0.9841578947368421
M9789,1e-05,5.5e-05,-0.25,0.0,0.05,0.055797,0.2186,nSEG,2,LIDAR,-0.036796999999999996,-0.018599999999999978,1.9366842105263156,0.09299999999999989,1.0148421052631578
M9790,1e-05,5.5e-05,-0.25,0.0,0.08,0.055435,0.2785,nSEG,2,LIDAR,-0.036434999999999995,-0.07850000000000001,1.9176315789473681,0.39250000000000007,1.1550657894736842
M9791,1e-05,5.5e-05,-0.25,0.25,0.03,0.056104,0.1591,nSEG,2,LIDAR,-0.037104,0.04090000000000002,1.952842105263158,0.2045000000000001,1.078671052631579
M9792,1e-05,5.5e-05,-0.25,0.25,0.035,0.056043,0.172,nSEG,2,LIDAR,-0.037043000000000006,0.028000000000000025,1.9496315789473688,0.14000000000000012,1.0448157894736845
M9793,1e-05,5.5e-05,-0.25,0.25,0.04,0.055981,0.1842,nSEG,2,LIDAR,-0.036981,0.01580000000000001,1.9463684210526315,0.07900000000000004,1.0126842105263159
M9794,1e-05,5.5e-05,-0.25,0.25,0.05,0.055861,0.2064,nSEG,2,LIDAR,-0.036861000000000005,-0.006399999999999989,1.9400526315789477,0.031999999999999945,0.9860263157894739
M9795,1e-05,5.5e-05,-0.25,0.25,0.08,0.055525,0.2629,nSEG,2,LIDAR,-0.036525,-0.06290000000000001,1.9223684210526317,0.31450000000000006,1.1184342105263159
M9796,1e-05,5.5e-05,-0.25,0.5,0.03,0.056137,0.152,nSEG,2,LIDAR,-0.037137,0.048000000000000015,1.9545789473684212,0.24000000000000007,1.0972894736842107
M9797,1e-05,5.5e-05,-0.25,0.5,0.035,0.056079,0.1643,nSEG,2,LIDAR,-0.037079,0.03570000000000001,1.9515263157894738,0.17850000000000005,1.0650131578947368
M9798,1e-05,5.5e-05,-0.25,0.5,0.04,0.056023,0.1758,nSEG,2,LIDAR,-0.037023,0.0242,1.9485789473684212,0.121,1.0347894736842105
M9799,1e-05,5.5e-05,-0.25,0.5,0.05,0.055911,0.197,nSEG,2,LIDAR,-0.036911,0.0030000000000000027,1.9426842105263158,0.015000000000000013,0.978842105263158
M9800,1e-05,5.5e-05,-0.25,0.5,0.08,0.055624,0.251,nSEG,2,LIDAR,-0.036624000000000004,-0.05099999999999999,1.9275789473684213,0.25499999999999995,1.0912894736842107
M9801,1e-05,5.5e-05,0.0,-0.5,0.03,0.055895,0.2009,nSEG,2,LIDAR,-0.036895,-0.0008999999999999841,1.9418421052631578,0.004499999999999921,0.9731710526315789
M9802,1e-05,5.5e-05,0.0,-0.5,0.035,0.055807,0.2175,nSEG,2,LIDAR,-0.036807000000000006,-0.017499999999999988,1.93721052631579,0.08749999999999994,1.012355263157895
M9803,1e-05,5.5e-05,0.0,-0.5,0.04,0.055725,0.233,nSEG,2,LIDAR,-0.036724999999999994,-0.033,1.932894736842105,0.165,1.0489473684210524
M9804,1e-05,5.5e-05,0.0,-0.5,0.05,0.05554,0.2614,nSEG,2,LIDAR,-0.03654,-0.06140000000000001,1.9231578947368424,0.30700000000000005,1.1150789473684213
M9805,1e-05,5.5e-05,0.0,-0.5,0.08,0.055097,0.3326,nSEG,2,LIDAR,-0.036097000000000004,-0.1326,1.8998421052631582,0.6629999999999999,1.281421052631579
M9806,1e-05,5.5e-05,0.0,-0.25,0.03,0.055999,0.1812,nSEG,2,LIDAR,-0.036999000000000004,0.01880000000000001,1.9473157894736846,0.09400000000000006,1.0206578947368423
M9807,1e-05,5.5e-05,0.0,-0.25,0.035,0.05592,0.196,nSEG,2,LIDAR,-0.036919999999999994,0.0040000000000000036,1.943157894736842,0.020000000000000018,0.981578947368421
M9808,1e-05,5.5e-05,0.0,-0.25,0.04,0.055847,0.2099,nSEG,2,LIDAR,-0.036847000000000005,-0.009899999999999992,1.9393157894736845,0.04949999999999996,0.9944078947368422
M9809,1e-05,5.5e-05,0.0,-0.25,0.05,0.05571,0.2355,nSEG,2,LIDAR,-0.036710000000000007,-0.035499999999999976,1.9321052631578952,0.17749999999999988,1.0548026315789476
M9810,1e-05,5.5e-05,0.0,-0.25,0.08,0.055301,0.2998,nSEG,2,LIDAR,-0.036301,-0.0998,1.9105789473684212,0.499,1.2047894736842106
M9811,1e-05,5.5e-05,0.0,0.0,0.03,0.056062,0.1684,nSEG,2,LIDAR,-0.037062,0.03160000000000002,1.9506315789473683,0.15800000000000008,1.054315789473684
M9812,1e-05,5.5e-05,0.0,0.0,0.035,0.055993,0.1821,nSEG,2,LIDAR,-0.036993,0.0179,1.9469999999999998,0.0895,1.0182499999999999
M9813,1e-05,5.5e-05,0.0,0.0,0.04,0.055924,0.195,nSEG,2,LIDAR,-0.036924,0.0050000000000000044,1.9433684210526316,0.025000000000000022,0.9841842105263159
M9814,1e-05,5.5e-05,0.0,0.0,0.05,0.055799,0.2186,nSEG,2,LIDAR,-0.036799,-0.018599999999999978,1.9367894736842104,0.09299999999999989,1.014894736842105
M9815,1e-05,5.5e-05,0.0,0.0,0.08,0.055437,0.2785,nSEG,2,LIDAR,-0.036437,-0.07850000000000001,1.917736842105263,0.39250000000000007,1.1551184210526315
M9816,1e-05,5.5e-05,0.0,0.25,0.03,0.056105,0.1591,nSEG,2,LIDAR,-0.037105,0.04090000000000002,1.9528947368421052,0.2045000000000001,1.0786973684210526
M9817,1e-05,5.5e-05,0.0,0.25,0.035,0.056044,0.1721,nSEG,2,LIDAR,-0.037043999999999994,0.027900000000000008,1.9496842105263155,0.13950000000000004,1.0445921052631577
M9818,1e-05,5.5e-05,0.0,0.25,0.04,0.055982,0.1842,nSEG,2,LIDAR,-0.036982,0.01580000000000001,1.946421052631579,0.07900000000000004,1.0127105263157896
M9819,1e-05,5.5e-05,0.0,0.25,0.05,0.055863,0.2064,nSEG,2,LIDAR,-0.03686300000000001,-0.006399999999999989,1.9401578947368425,0.031999999999999945,0.9860789473684213
M9820,1e-05,5.5e-05,0.0,0.25,0.08,0.055526,0.263,nSEG,2,LIDAR,-0.036526,-0.063,1.9224210526315793,0.315,1.1187105263157897
M9821,1e-05,5.5e-05,0.0,0.5,0.03,0.056138,0.152,nSEG,2,LIDAR,-0.037138000000000004,0.048000000000000015,1.9546315789473687,0.24000000000000007,1.0973157894736845
M9822,1e-05,5.5e-05,0.0,0.5,0.035,0.05608,0.1643,nSEG,2,LIDAR,-0.03708,0.03570000000000001,1.9515789473684213,0.17850000000000005,1.0650394736842106
M9823,1e-05,5.5e-05,0.0,0.5,0.04,0.056024,0.1758,nSEG,2,LIDAR,-0.037024,0.0242,1.9486315789473685,0.121,1.0348157894736842
M9824,1e-05,5.5e-05,0.0,0.5,0.05,0.055912,0.197,nSEG,2,LIDAR,-0.036912,0.0030000000000000027,1.9427368421052633,0.015000000000000013,0.9788684210526317
M9825,1e-05,5.5e-05,0.0,0.5,0.08,0.055625,0.251,nSEG,2,LIDAR,-0.036625000000000005,-0.05099999999999999,1.9276315789473688,0.25499999999999995,1.0913157894736845
M9826,1e-05,5.5e-05,0.25,-0.5,0.03,0.055895,0.2009,nSEG,2,LIDAR,-0.036895,-0.0008999999999999841,1.9418421052631578,0.004499999999999921,0.9731710526315789
M9827,1e-05,5.5e-05,0.25,-0.5,0.035,0.055808,0.2175,nSEG,2,LIDAR,-0.03680800000000001,-0.017499999999999988,1.9372631578947372,0.08749999999999994,1.0123815789473687
M9828,1e-05,5.5e-05,0.25,-0.5,0.04,0.055725,0.233,nSEG,2,LIDAR,-0.036724999999999994,-0.033,1.932894736842105,0.165,1.0489473684210524
M9829,1e-05,5.5e-05,0.25,-0.5,0.05,0.055541,0.2614,nSEG,2,LIDAR,-0.036541000000000004,-0.06140000000000001,1.9232105263157897,0.30700000000000005,1.1151052631578948
M9830,1e-05,5.5e-05,0.25,-0.5,0.08,0.055098,0.3326,nSEG,2,LIDAR,-0.036098000000000005,-0.1326,1.8998947368421055,0.6629999999999999,1.2814473684210528
M9831,1e-05,5.5e-05,0.25,-0.25,0.03,0.056,0.1812,nSEG,2,LIDAR,-0.037000000000000005,0.01880000000000001,1.9473684210526319,0.09400000000000006,1.0206842105263159
M9832,1e-05,5.5e-05,0.25,-0.25,0.035,0.05592,0.196,nSEG,2,LIDAR,-0.036919999999999994,0.0040000000000000036,1.943157894736842,0.020000000000000018,0.981578947368421
M9833,1e-05,5.5e-05,0.25,-0.25,0.04,0.055847,0.2099,nSEG,2,LIDAR,-0.036847000000000005,-0.009899999999999992,1.9393157894736845,0.04949999999999996,0.9944078947368422
M9834,1e-05,5.5e-05,0.25,-0.25,0.05,0.055711,0.2355,nSEG,2,LIDAR,-0.036710999999999994,-0.035499999999999976,1.9321578947368419,0.17749999999999988,1.054828947368421
M9835,1e-05,5.5e-05,0.25,-0.25,0.08,0.055302,0.2998,nSEG,2,LIDAR,-0.036302,-0.0998,1.9106315789473685,0.499,1.2048157894736842
M9836,1e-05,5.5e-05,0.25,0.0,0.03,0.056062,0.1684,nSEG,2,LIDAR,-0.037062,0.03160000000000002,1.9506315789473683,0.15800000000000008,1.054315789473684
M9837,1e-05,5.5e-05,0.25,0.0,0.035,0.055994,0.1821,nSEG,2,LIDAR,-0.036994,0.0179,1.9470526315789474,0.0895,1.0182763157894736
M9838,1e-05,5.5e-05,0.25,0.0,0.04,0.055925,0.195,nSEG,2,LIDAR,-0.036925,0.0050000000000000044,1.943421052631579,0.025000000000000022,0.9842105263157894
M9839,1e-05,5.5e-05,0.25,0.0,0.05,0.055799,0.2187,nSEG,2,LIDAR,-0.036799,-0.018699999999999994,1.9367894736842104,0.09349999999999997,1.0151447368421052
M9840,1e-05,5.5e-05,0.25,0.0,0.08,0.055438,0.2785,nSEG,2,LIDAR,-0.036438,-0.07850000000000001,1.9177894736842105,0.39250000000000007,1.1551447368421053
M9841,1e-05,5.5e-05,0.25,0.25,0.03,0.056105,0.1591,nSEG,2,LIDAR,-0.037105,0.04090000000000002,1.9528947368421052,0.2045000000000001,1.0786973684210526
M9842,1e-05,5.5e-05,0.25,0.25,0.035,0.056044,0.1721,nSEG,2,LIDAR,-0.037043999999999994,0.027900000000000008,1.9496842105263155,0.13950000000000004,1.0445921052631577
M9843,1e-05,5.5e-05,0.25,0.25,0.04,0.055982,0.1842,nSEG,2,LIDAR,-0.036982,0.01580000000000001,1.946421052631579,0.07900000000000004,1.0127105263157896
M9844,1e-05,5.5e-05,0.25,0.25,0.05,0.055863,0.2064,nSEG,2,LIDAR,-0.03686300000000001,-0.006399999999999989,1.9401578947368425,0.031999999999999945,0.9860789473684213
M9845,1e-05,5.5e-05,0.25,0.25,0.08,0.055528,0.263,nSEG,2,LIDAR,-0.036528000000000005,-0.063,1.922526315789474,0.315,1.118763157894737
M9846,1e-05,5.5e-05,0.25,0.5,0.03,0.056139,0.152,nSEG,2,LIDAR,-0.037139000000000005,0.048000000000000015,1.954684210526316,0.24000000000000007,1.097342105263158
M9847,1e-05,5.5e-05,0.25,0.5,0.035,0.056081,0.1643,nSEG,2,LIDAR,-0.037081,0.03570000000000001,1.9516315789473686,0.17850000000000005,1.0650657894736844
M9848,1e-05,5.5e-05,0.25,0.5,0.04,0.056025,0.1758,nSEG,2,LIDAR,-0.037025,0.0242,1.948684210526316,0.121,1.034842105263158
M9849,1e-05,5.5e-05,0.25,0.5,0.05,0.055913,0.197,nSEG,2,LIDAR,-0.036913,0.0030000000000000027,1.9427894736842106,0.015000000000000013,0.9788947368421053
M9850,1e-05,5.5e-05,0.25,0.5,0.08,0.055626,0.251,nSEG,2,LIDAR,-0.036626000000000006,-0.05099999999999999,1.927684210526316,0.25499999999999995,1.091342105263158
M9851,1e-05,5.5e-05,0.5,-0.5,0.03,0.055896,0.2009,nSEG,2,LIDAR,-0.036896,-0.0008999999999999841,1.9418947368421051,0.004499999999999921,0.9731973684210525
M9852,1e-05,5.5e-05,0.5,-0.5,0.035,0.055808,0.2175,nSEG,2,LIDAR,-0.03680800000000001,-0.017499999999999988,1.9372631578947372,0.08749999999999994,1.0123815789473687
M9853,1e-05,5.5e-05,0.5,-0.5,0.04,0.055726,0.233,nSEG,2,LIDAR,-0.036725999999999995,-0.033,1.9329473684210523,0.165,1.0489736842105262
M9854,1e-05,5.5e-05,0.5,-0.5,0.05,0.055541,0.2614,nSEG,2,LIDAR,-0.036541000000000004,-0.06140000000000001,1.9232105263157897,0.30700000000000005,1.1151052631578948
M9855,1e-05,5.5e-05,0.5,-0.5,0.08,0.055099,0.3326,nSEG,2,LIDAR,-0.036099000000000006,-0.1326,1.899947368421053,0.6629999999999999,1.2814736842105265
M9856,1e-05,5.5e-05,0.5,-0.25,0.03,0.056,0.1812,nSEG,2,LIDAR,-0.037000000000000005,0.01880000000000001,1.9473684210526319,0.09400000000000006,1.0206842105263159
M9857,1e-05,5.5e-05,0.5,-0.25,0.035,0.055921,0.196,nSEG,2,LIDAR,-0.036920999999999995,0.0040000000000000036,1.9432105263157893,0.020000000000000018,0.9816052631578946
M9858,1e-05,5.5e-05,0.5,-0.25,0.04,0.055848,0.2099,nSEG,2,LIDAR,-0.036848000000000006,-0.009899999999999992,1.9393684210526319,0.04949999999999996,0.9944342105263159
M9859,1e-05,5.5e-05,0.5,-0.25,0.05,0.055711,0.2355,nSEG,2,LIDAR,-0.036710999999999994,-0.035499999999999976,1.9321578947368419,0.17749999999999988,1.054828947368421
M9860,1e-05,5.5e-05,0.5,-0.25,0.08,0.055303,0.2998,nSEG,2,LIDAR,-0.036303,-0.0998,1.910684210526316,0.499,1.204842105263158
M9861,1e-05,5.5e-05,0.5,0.0,0.03,0.056063,0.1684,nSEG,2,LIDAR,-0.037063,0.03160000000000002,1.9506842105263158,0.15800000000000008,1.0543421052631579
M9862,1e-05,5.5e-05,0.5,0.0,0.035,0.055994,0.1821,nSEG,2,LIDAR,-0.036994,0.0179,1.9470526315789474,0.0895,1.0182763157894736
M9863,1e-05,5.5e-05,0.5,0.0,0.04,0.055926,0.195,nSEG,2,LIDAR,-0.036926,0.0050000000000000044,1.9434736842105265,0.025000000000000022,0.9842368421052632
M9864,1e-05,5.5e-05,0.5,0.0,0.05,0.0558,0.2187,nSEG,2,LIDAR,-0.0368,-0.018699999999999994,1.936842105263158,0.09349999999999997,1.015171052631579
M9865,1e-05,5.5e-05,0.5,0.0,0.08,0.055439,0.2785,nSEG,2,LIDAR,-0.036439,-0.07850000000000001,1.9178421052631578,0.39250000000000007,1.1551710526315788
M9866,1e-05,5.5e-05,0.5,0.25,0.03,0.056106,0.1591,nSEG,2,LIDAR,-0.037106,0.04090000000000002,1.9529473684210528,0.2045000000000001,1.0787236842105263
M9867,1e-05,5.5e-05,0.5,0.25,0.035,0.056045,0.1721,nSEG,2,LIDAR,-0.037044999999999995,0.027900000000000008,1.949736842105263,0.13950000000000004,1.0446184210526315
M9868,1e-05,5.5e-05,0.5,0.25,0.04,0.055983,0.1842,nSEG,2,LIDAR,-0.036983,0.01580000000000001,1.9464736842105266,0.07900000000000004,1.0127368421052634
M9869,1e-05,5.5e-05,0.5,0.25,0.05,0.055864,0.2064,nSEG,2,LIDAR,-0.036863999999999994,-0.006399999999999989,1.9402105263157892,0.031999999999999945,0.9861052631578946
M9870,1e-05,5.5e-05,0.5,0.25,0.08,0.055528,0.263,nSEG,2,LIDAR,-0.036528000000000005,-0.063,1.922526315789474,0.315,1.118763157894737
M9871,1e-05,5.5e-05,0.5,0.5,0.03,0.056139,0.152,nSEG,2,LIDAR,-0.037139000000000005,0.048000000000000015,1.954684210526316,0.24000000000000007,1.097342105263158
M9872,1e-05,5.5e-05,0.5,0.5,0.035,0.056081,0.1643,nSEG,2,LIDAR,-0.037081,0.03570000000000001,1.9516315789473686,0.17850000000000005,1.0650657894736844
M9873,1e-05,5.5e-05,0.5,0.5,0.04,0.056026,0.1758,nSEG,2,LIDAR,-0.037026,0.0242,1.9487368421052633,0.121,1.0348684210526318
M9874,1e-05,5.5e-05,0.5,0.5,0.05,0.055913,0.197,nSEG,2,LIDAR,-0.036913,0.0030000000000000027,1.9427894736842106,0.015000000000000013,0.9788947368421053
M9875,1e-05,5.5e-05,0.5,0.5,0.08,0.055627,0.251,nSEG,2,LIDAR,-0.03662700000000001,-0.05099999999999999,1.9277368421052636,0.25499999999999995,1.0913684210526318
M9876,1e-05,0.0001,-0.5,-0.5,0.03,0.083734,0.248,nSEG,2,LIDAR,-0.064734,-0.04799999999999999,3.4070526315789476,0.23999999999999994,1.8235263157894737
M9877,1e-05,0.0001,-0.5,-0.5,0.035,0.08375,0.2689,nSEG,2,LIDAR,-0.06475,-0.06889999999999996,3.4078947368421053,0.3444999999999998,1.8761973684210527
M9878,1e-05,0.0001,-0.5,-0.5,0.04,0.083763,0.2883,nSEG,2,LIDAR,-0.064763,-0.08829999999999999,3.4085789473684214,0.44149999999999995,1.9250394736842107
M9879,1e-05,0.0001,-0.5,-0.5,0.05,0.08371,0.3238,nSEG,2,LIDAR,-0.06471,-0.12379999999999997,3.405789473684211,0.6189999999999998,2.012394736842105
M9880,1e-05,0.0001,-0.5,-0.5,0.08,0.083571,0.413,nSEG,2,LIDAR,-0.064571,-0.21299999999999997,3.3984736842105265,1.0649999999999997,2.231736842105263
M9881,1e-05,0.0001,-0.5,-0.25,0.03,0.083714,0.2231,nSEG,2,LIDAR,-0.064714,-0.02309999999999998,3.4059999999999997,0.11549999999999991,1.7607499999999998
M9882,1e-05,0.0001,-0.5,-0.25,0.035,0.083727,0.2418,nSEG,2,LIDAR,-0.06472699999999999,-0.041799999999999976,3.4066842105263153,0.20899999999999988,1.8078421052631577
M9883,1e-05,0.0001,-0.5,-0.25,0.04,0.08374,0.2593,nSEG,2,LIDAR,-0.06473999999999999,-0.059299999999999964,3.4073684210526314,0.2964999999999998,1.8519342105263157
M9884,1e-05,0.0001,-0.5,-0.25,0.05,0.083763,0.2914,nSEG,2,LIDAR,-0.064763,-0.09139999999999998,3.4085789473684214,0.4569999999999999,1.9327894736842106
M9885,1e-05,0.0001,-0.5,-0.25,0.08,0.083655,0.372,nSEG,2,LIDAR,-0.06465499999999999,-0.172,3.402894736842105,0.8599999999999999,2.1314473684210524
M9886,1e-05,0.0001,-0.5,0.0,0.03,0.083703,0.207,nSEG,2,LIDAR,-0.064703,-0.0069999999999999785,3.4054210526315787,0.03499999999999989,1.7202105263157892
M9887,1e-05,0.0001,-0.5,0.0,0.035,0.083714,0.2243,nSEG,2,LIDAR,-0.064714,-0.02429999999999999,3.4059999999999997,0.12149999999999994,1.76375
M9888,1e-05,0.0001,-0.5,0.0,0.04,0.083725,0.2405,nSEG,2,LIDAR,-0.06472499999999999,-0.04049999999999998,3.4065789473684207,0.2024999999999999,1.8045394736842102
M9889,1e-05,0.0001,-0.5,0.0,0.05,0.083748,0.2703,nSEG,2,LIDAR,-0.064748,-0.07029999999999997,3.4077894736842107,0.35149999999999987,1.8796447368421052
M9890,1e-05,0.0001,-0.5,0.0,0.08,0.083687,0.3453,nSEG,2,LIDAR,-0.064687,-0.14529999999999998,3.404578947368421,0.7264999999999999,2.0655394736842103
M9891,1e-05,0.0001,-0.5,0.25,0.03,0.083693,0.1954,nSEG,2,LIDAR,-0.064693,0.004600000000000021,3.404894736842105,0.023000000000000104,1.7139473684210527
M9892,1e-05,0.0001,-0.5,0.25,0.035,0.083705,0.2116,nSEG,2,LIDAR,-0.064705,-0.0116,3.4055263157894737,0.057999999999999996,1.7317631578947368
M9893,1e-05,0.0001,-0.5,0.25,0.04,0.08373,0.2269,nSEG,2,LIDAR,-0.06473,-0.02689999999999998,3.406842105263158,0.1344999999999999,1.770671052631579
M9894,1e-05,0.0001,-0.5,0.25,0.05,0.083735,0.255,nSEG,2,LIDAR,-0.064735,-0.05499999999999999,3.407105263157895,0.27499999999999997,1.8410526315789475
M9895,1e-05,0.0001,-0.5,0.25,0.08,0.083705,0.3258,nSEG,2,LIDAR,-0.064705,-0.12579999999999997,3.4055263157894737,0.6289999999999998,2.0172631578947366
M9896,1e-05,0.0001,-0.5,0.5,0.03,0.083695,0.1864,nSEG,2,LIDAR,-0.064695,0.013600000000000001,3.4050000000000002,0.068,1.7365000000000002
M9897,1e-05,0.0001,-0.5,0.5,0.035,0.083698,0.2018,nSEG,2,LIDAR,-0.06469799999999999,-0.001799999999999996,3.405157894736842,0.00899999999999998,1.707078947368421
M9898,1e-05,0.0001,-0.5,0.5,0.04,0.083708,0.2164,nSEG,2,LIDAR,-0.064708,-0.016399999999999998,3.405684210526316,0.08199999999999999,1.7438421052631579
M9899,1e-05,0.0001,-0.5,0.5,0.05,0.083725,0.2431,nSEG,2,LIDAR,-0.06472499999999999,-0.0431,3.4065789473684207,0.2155,1.8110394736842104
