model,kt,ka,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M162,5.5e-05,5.5e-06,0.0,0.035,0.040807,0.1159,nSEG,1,GNSS,-0.021807000000000003,0.08410000000000001,1.1477368421052634,0.42050000000000004,0.7841184210526317
M163,5.5e-05,5.5e-06,0.0,0.04,0.040732,0.1256,nSEG,1,GNSS,-0.021731999999999998,0.07440000000000002,1.1437894736842105,0.3720000000000001,0.7578947368421053
M164,5.5e-05,5.5e-06,0.0,0.05,0.040431,0.1426,nSEG,1,GNSS,-0.021431000000000002,0.05740000000000001,1.1279473684210528,0.28700000000000003,0.7074736842105265
M165,5.5e-05,5.5e-06,0.0,0.08,0.039306,0.1868,nSEG,1,GNSS,-0.020306,0.013200000000000017,1.0687368421052632,0.06600000000000009,0.5673684210526316
M166,5.5e-05,5.5e-06,0.25,0.03,0.040924,0.09886,nSEG,1,GNSS,-0.021924000000000003,0.10114000000000001,1.1538947368421055,0.5057,0.8297973684210528
M167,5.5e-05,5.5e-06,0.25,0.035,0.040838,0.1084,nSEG,1,GNSS,-0.021838,0.09160000000000001,1.1493684210526316,0.4580000000000001,0.8036842105263158
M168,5.5e-05,5.5e-06,0.25,0.04,0.040764,0.1174,nSEG,1,GNSS,-0.021764000000000002,0.0826,1.1454736842105264,0.41300000000000003,0.7792368421052632
M169,5.5e-05,5.5e-06,0.25,0.05,0.040504,0.1334,nSEG,1,GNSS,-0.021504,0.06660000000000002,1.1317894736842105,0.3330000000000001,0.7323947368421053
M170,5.5e-05,5.5e-06,0.25,0.08,0.039391,0.1749,nSEG,1,GNSS,-0.020391000000000003,0.02510000000000001,1.0732105263157896,0.12550000000000006,0.5993552631578949
M171,5.5e-05,5.5e-06,0.5,0.03,0.040943,0.09359,nSEG,1,GNSS,-0.021943,0.10641,1.1548947368421054,0.53205,0.8434723684210528
M172,5.5e-05,5.5e-06,0.5,0.035,0.040859,0.1026,nSEG,1,GNSS,-0.021859,0.09740000000000001,1.1504736842105263,0.48700000000000004,0.8187368421052632
M173,5.5e-05,5.5e-06,0.5,0.04,0.040785,0.1111,nSEG,1,GNSS,-0.021785000000000002,0.0889,1.1465789473684211,0.4445,0.7955394736842105
M174,5.5e-05,5.5e-06,0.5,0.05,0.040661,0.127,nSEG,1,GNSS,-0.021661000000000003,0.07300000000000001,1.1400526315789477,0.36500000000000005,0.7525263157894738
M175,5.5e-05,5.5e-06,0.5,0.08,0.039448,0.1657,nSEG,1,GNSS,-0.020447999999999997,0.034300000000000025,1.0762105263157893,0.17150000000000012,0.6238552631578947
M176,5.5e-05,1e-05,-0.5,0.03,0.043857,0.1361,nSEG,1,GNSS,-0.024857,0.06390000000000001,1.308263157894737,0.31950000000000006,0.8138815789473686
M177,5.5e-05,1e-05,-0.5,0.035,0.043409,0.1492,nSEG,1,GNSS,-0.024409000000000004,0.05080000000000001,1.284684210526316,0.25400000000000006,0.769342105263158
M178,5.5e-05,1e-05,-0.5,0.04,0.043231,0.1612,nSEG,1,GNSS,-0.024231,0.0388,1.2753157894736842,0.194,0.7346578947368421
M179,5.5e-05,1e-05,-0.5,0.05,0.042465,0.1824,nSEG,1,GNSS,-0.023465000000000003,0.017600000000000005,1.235,0.08800000000000002,0.6615000000000001
M180,5.5e-05,1e-05,-0.5,0.08,0.041852,0.2357,nSEG,1,GNSS,-0.022852,-0.03569999999999998,1.2027368421052633,0.1784999999999999,0.6906184210526316
M181,5.5e-05,1e-05,-0.25,0.03,0.043938,0.1205,nSEG,1,GNSS,-0.024938,0.07950000000000002,1.3125263157894735,0.3975000000000001,0.8550131578947369
M182,5.5e-05,1e-05,-0.25,0.035,0.043855,0.1322,nSEG,1,GNSS,-0.024855,0.0678,1.308157894736842,0.33899999999999997,0.823578947368421
M183,5.5e-05,1e-05,-0.25,0.04,0.043781,0.1431,nSEG,1,GNSS,-0.024781,0.056900000000000006,1.304263157894737,0.28450000000000003,0.7943815789473685
M184,5.5e-05,1e-05,-0.25,0.05,0.04316,0.1629,nSEG,1,GNSS,-0.024159999999999997,0.03710000000000002,1.271578947368421,0.1855000000000001,0.7285394736842106
M185,5.5e-05,1e-05,-0.25,0.08,0.042173,0.2096,nSEG,1,GNSS,-0.023173000000000003,-0.009599999999999997,1.2196315789473686,0.04799999999999999,0.6338157894736843
M186,5.5e-05,1e-05,0.0,0.03,0.043985,0.1106,nSEG,1,GNSS,-0.024985000000000004,0.08940000000000001,1.3150000000000002,0.447,0.8810000000000001
M187,5.5e-05,1e-05,0.0,0.035,0.043903,0.1212,nSEG,1,GNSS,-0.024902999999999998,0.07880000000000001,1.3106842105263157,0.394,0.8523421052631579
M188,5.5e-05,1e-05,0.0,0.04,0.043831,0.1313,nSEG,1,GNSS,-0.024831000000000002,0.06870000000000001,1.3068947368421053,0.3435,0.8251973684210527
M189,5.5e-05,1e-05,0.0,0.05,0.043563,0.1493,nSEG,1,GNSS,-0.024562999999999998,0.05070000000000002,1.2927894736842105,0.2535000000000001,0.7731447368421053
M190,5.5e-05,1e-05,0.0,0.08,0.042369,0.196,nSEG,1,GNSS,-0.023368999999999997,0.0040000000000000036,1.2299473684210525,0.020000000000000018,0.6249736842105262
M191,5.5e-05,1e-05,0.25,0.03,0.044014,0.1034,nSEG,1,GNSS,-0.025013999999999998,0.0966,1.3165263157894735,0.483,0.8997631578947367
M192,5.5e-05,1e-05,0.25,0.035,0.043932,0.1134,nSEG,1,GNSS,-0.024932,0.08660000000000001,1.3122105263157895,0.43300000000000005,0.8726052631578948
M193,5.5e-05,1e-05,0.25,0.04,0.043861,0.1228,nSEG,1,GNSS,-0.024860999999999998,0.0772,1.3084736842105262,0.386,0.8472368421052632
M194,5.5e-05,1e-05,0.25,0.05,0.04374,0.1403,nSEG,1,GNSS,-0.02474,0.0597,1.3021052631578949,0.2985,0.8003026315789474
M195,5.5e-05,1e-05,0.25,0.08,0.042364,0.1835,nSEG,1,GNSS,-0.023364,0.016500000000000015,1.2296842105263157,0.08250000000000007,0.6560921052631579
M196,5.5e-05,1e-05,0.5,0.03,0.044031,0.09789,nSEG,1,GNSS,-0.025031,0.10211,1.317421052631579,0.51055,0.9139855263157894
M197,5.5e-05,1e-05,0.5,0.035,0.043951,0.1073,nSEG,1,GNSS,-0.024950999999999997,0.0927,1.3132105263157894,0.4635,0.8883552631578947
M198,5.5e-05,1e-05,0.5,0.04,0.04388,0.1162,nSEG,1,GNSS,-0.024880000000000003,0.08380000000000001,1.3094736842105266,0.41900000000000004,0.8642368421052633
M199,5.5e-05,1e-05,0.5,0.05,0.043761,0.1328,nSEG,1,GNSS,-0.024761000000000002,0.06720000000000001,1.3032105263157896,0.336,0.8196052631578948
M200,5.5e-05,1e-05,0.5,0.08,0.042422,0.1738,nSEG,1,GNSS,-0.023422000000000002,0.0262,1.2327368421052634,0.131,0.6818684210526317
M201,5.5e-05,5.5e-05,-0.5,0.03,0.065525,0.1714,nSEG,1,GNSS,-0.046525,0.028600000000000014,2.4486842105263156,0.14300000000000007,1.295842105263158
M202,5.5e-05,5.5e-05,-0.5,0.035,0.065349,0.1878,nSEG,1,GNSS,-0.046349,0.012200000000000016,2.439421052631579,0.06100000000000008,1.2502105263157894
M203,5.5e-05,5.5e-05,-0.5,0.04,0.064968,0.2026,nSEG,1,GNSS,-0.045967999999999995,-0.002599999999999991,2.4193684210526314,0.012999999999999956,1.2161842105263156
M204,5.5e-05,5.5e-05,-0.5,0.05,0.064384,0.2301,nSEG,1,GNSS,-0.045383999999999994,-0.030099999999999988,2.388631578947368,0.15049999999999994,1.269565789473684
M205,5.5e-05,5.5e-05,-0.5,0.08,0.063473,0.3026,nSEG,1,GNSS,-0.044473,-0.10259999999999997,2.340684210526316,0.5129999999999998,1.426842105263158
M206,5.5e-05,5.5e-05,-0.25,0.03,0.065725,0.1519,nSEG,1,GNSS,-0.046725,0.048100000000000004,2.4592105263157897,0.24050000000000002,1.3498552631578948
M207,5.5e-05,5.5e-05,-0.25,0.035,0.065555,0.1665,nSEG,1,GNSS,-0.046555,0.0335,2.450263157894737,0.1675,1.3088815789473685
M208,5.5e-05,5.5e-05,-0.25,0.04,0.065407,0.1802,nSEG,1,GNSS,-0.046407000000000004,0.019800000000000012,2.4424736842105266,0.09900000000000006,1.2707368421052634
M209,5.5e-05,5.5e-05,-0.25,0.05,0.064911,0.205,nSEG,1,GNSS,-0.045910999999999993,-0.004999999999999977,2.4163684210526313,0.024999999999999883,1.2206842105263156
M210,5.5e-05,5.5e-05,-0.25,0.08,0.063887,0.2689,nSEG,1,GNSS,-0.044886999999999996,-0.06889999999999996,2.362473684210526,0.3444999999999998,1.353486842105263
M211,5.5e-05,5.5e-05,0.0,0.03,0.065846,0.1395,nSEG,1,GNSS,-0.046846,0.0605,2.465578947368421,0.3025,1.3840394736842105
M212,5.5e-05,5.5e-05,0.0,0.035,0.06569,0.1528,nSEG,1,GNSS,-0.046689999999999995,0.04720000000000002,2.457368421052631,0.2360000000000001,1.3466842105263157
M213,5.5e-05,5.5e-05,0.0,0.04,0.065545,0.1654,nSEG,1,GNSS,-0.046545,0.03460000000000002,2.4497368421052634,0.1730000000000001,1.3113684210526317
M214,5.5e-05,5.5e-05,0.0,0.05,0.065289,0.1889,nSEG,1,GNSS,-0.046289,0.011099999999999999,2.4362631578947367,0.055499999999999994,1.2458815789473683
M215,5.5e-05,5.5e-05,0.0,0.08,0.064131,0.2472,nSEG,1,GNSS,-0.04513099999999999,-0.04719999999999999,2.375315789473684,0.23599999999999996,1.3056578947368418
M216,5.5e-05,5.5e-05,0.25,0.03,0.065928,0.1305,nSEG,1,GNSS,-0.046928,0.0695,2.469894736842105,0.34750000000000003,1.4086973684210526
M217,5.5e-05,5.5e-05,0.25,0.035,0.065779,0.143,nSEG,1,GNSS,-0.046779,0.05700000000000002,2.4620526315789473,0.2850000000000001,1.3735263157894737
M218,5.5e-05,5.5e-05,0.25,0.04,0.065641,0.1548,nSEG,1,GNSS,-0.046641,0.04520000000000002,2.454789473684211,0.2260000000000001,1.3403947368421054
M219,5.5e-05,5.5e-05,0.25,0.05,0.065393,0.1767,nSEG,1,GNSS,-0.046393000000000004,0.023300000000000015,2.4417368421052634,0.11650000000000008,1.2791184210526318
M220,5.5e-05,5.5e-05,0.25,0.08,0.064292,0.2315,nSEG,1,GNSS,-0.045292,-0.0315,2.3837894736842107,0.1575,1.2706447368421054
M221,5.5e-05,5.5e-05,0.5,0.03,0.06599,0.1237,nSEG,1,GNSS,-0.04698999999999999,0.0763,2.4731578947368416,0.3815,1.4273289473684208
M222,5.5e-05,5.5e-05,0.5,0.035,0.065843,0.1354,nSEG,1,GNSS,-0.046842999999999996,0.06460000000000002,2.4654210526315787,0.32300000000000006,1.3942105263157893
M223,5.5e-05,5.5e-05,0.5,0.04,0.065712,0.1466,nSEG,1,GNSS,-0.046712000000000004,0.0534,2.458526315789474,0.267,1.362763157894737
M224,5.5e-05,5.5e-05,0.5,0.05,0.065469,0.1674,nSEG,1,GNSS,-0.046468999999999996,0.03260000000000002,2.445736842105263,0.1630000000000001,1.3043684210526316
M225,5.5e-05,5.5e-05,0.5,0.08,0.064579,0.22,nSEG,1,GNSS,-0.045578999999999995,-0.01999999999999999,2.398894736842105,0.09999999999999995,1.2494473684210525
M226,5.5e-05,0.0001,-0.5,0.03,0.078854,0.1913,nSEG,1,GNSS,-0.05985399999999999,0.008700000000000013,3.150210526315789,0.043500000000000066,1.5968552631578945
M227,5.5e-05,0.0001,-0.5,0.035,0.078703,0.2097,nSEG,1,GNSS,-0.05970299999999999,-0.009699999999999986,3.1422631578947366,0.04849999999999993,1.5953815789473682
M228,5.5e-05,0.0001,-0.5,0.04,0.078516,0.2269,nSEG,1,GNSS,-0.059516,-0.02689999999999998,3.132421052631579,0.1344999999999999,1.6334605263157895
M229,5.5e-05,0.0001,-0.5,0.05,0.078156,0.2587,nSEG,1,GNSS,-0.059156,-0.058699999999999974,3.1134736842105264,0.29349999999999987,1.7034868421052631
M230,5.5e-05,0.0001,-0.5,0.08,0.077096,0.3399,nSEG,1,GNSS,-0.058095999999999995,-0.13989999999999997,3.0576842105263156,0.6994999999999998,1.8785921052631576
M231,5.5e-05,0.0001,-0.25,0.03,0.079014,0.1696,nSEG,1,GNSS,-0.060014,0.03040000000000001,3.1586315789473685,0.15200000000000005,1.6553157894736843
M232,5.5e-05,0.0001,-0.25,0.035,0.078875,0.1859,nSEG,1,GNSS,-0.059875,0.014100000000000001,3.151315789473684,0.07050000000000001,1.610907894736842
M233,5.5e-05,0.0001,-0.25,0.04,0.078756,0.2013,nSEG,1,GNSS,-0.059756000000000004,-0.0012999999999999956,3.1450526315789475,0.006499999999999978,1.5757763157894737
M234,5.5e-05,0.0001,-0.25,0.05,0.07847,0.2296,nSEG,1,GNSS,-0.059469999999999995,-0.029599999999999987,3.13,0.14799999999999994,1.639
M235,5.5e-05,0.0001,-0.25,0.08,0.077584,0.3023,nSEG,1,GNSS,-0.058584,-0.1023,3.0833684210526315,0.5115,1.7974342105263157
M236,5.5e-05,0.0001,0.0,0.03,0.079104,0.1556,nSEG,1,GNSS,-0.06010399999999999,0.04440000000000002,3.163368421052631,0.22200000000000011,1.6926842105263156
M237,5.5e-05,0.0001,0.0,0.035,0.078983,0.1706,nSEG,1,GNSS,-0.059982999999999995,0.02940000000000001,3.1569999999999996,0.14700000000000005,1.652
M238,5.5e-05,0.0001,0.0,0.04,0.078862,0.1847,nSEG,1,GNSS,-0.059862,0.015300000000000008,3.1506315789473684,0.07650000000000004,1.6135657894736843
M239,5.5e-05,0.0001,0.0,0.05,0.078649,0.2109,nSEG,1,GNSS,-0.059648999999999994,-0.010899999999999993,3.1394210526315787,0.054499999999999965,1.5969605263157893
M240,5.5e-05,0.0001,0.0,0.08,0.077791,0.2776,nSEG,1,GNSS,-0.058790999999999996,-0.0776,3.0942631578947366,0.388,1.7411315789473683
M241,5.5e-05,0.0001,0.25,0.03,0.079313,0.1459,nSEG,1,GNSS,-0.06031299999999999,0.05410000000000001,3.1743684210526313,0.2705,1.7224342105263157
M242,5.5e-05,0.0001,0.25,0.035,0.079049,0.1596,nSEG,1,GNSS,-0.06004899999999999,0.04040000000000002,3.160473684210526,0.2020000000000001,1.681236842105263
M243,5.5e-05,0.0001,0.25,0.04,0.078936,0.1728,nSEG,1,GNSS,-0.059936,0.027200000000000002,3.154526315789474,0.136,1.645263157894737
M244,5.5e-05,0.0001,0.25,0.05,0.07874,0.1974,nSEG,1,GNSS,-0.05974,0.002600000000000019,3.14421052631579,0.013000000000000095,1.5786052631578948
M245,5.5e-05,0.0001,0.25,0.08,0.078058,0.2603,nSEG,1,GNSS,-0.059058,-0.060299999999999965,3.1083157894736844,0.3014999999999998,1.7049078947368421
M246,5.5e-05,0.0001,0.5,0.03,0.07934,0.1381,nSEG,1,GNSS,-0.06033999999999999,0.06190000000000001,3.17578947368421,0.30950000000000005,1.742644736842105
M247,5.5e-05,0.0001,0.5,0.035,0.07926,0.1514,nSEG,1,GNSS,-0.060259999999999994,0.048600000000000004,3.171578947368421,0.24300000000000002,1.7072894736842104
M248,5.5e-05,0.0001,0.5,0.04,0.078994,0.1636,nSEG,1,GNSS,-0.05999399999999999,0.036400000000000016,3.1575789473684206,0.18200000000000008,1.6697894736842103
M249,5.5e-05,0.0001,0.5,0.05,0.0788,0.1869,nSEG,1,GNSS,-0.05979999999999999,0.0131,3.147368421052631,0.0655,1.6064342105263156
M250,5.5e-05,0.0001,0.5,0.08,0.078231,0.2469,nSEG,1,GNSS,-0.05923099999999999,-0.0469,3.1174210526315784,0.2345,1.6759605263157893
M251,0.0001,1e-06,-0.5,0.03,0.047939,0.143,nSEG,1,GNSS,-0.028939000000000003,0.05700000000000002,1.523105263157895,0.2850000000000001,0.9040526315789476
M252,0.0001,1e-06,-0.5,0.035,0.047038,0.1557,nSEG,1,GNSS,-0.028038000000000004,0.044300000000000006,1.475684210526316,0.22150000000000003,0.848592105263158
M253,0.0001,1e-06,-0.5,0.04,0.046888,0.1683,nSEG,1,GNSS,-0.027888,0.031700000000000006,1.4677894736842105,0.15850000000000003,0.8131447368421053
M254,0.0001,1e-06,-0.5,0.05,0.046591,0.1919,nSEG,1,GNSS,-0.027591,0.008100000000000024,1.452157894736842,0.04050000000000012,0.7463289473684211
M255,0.0001,1e-06,-0.5,0.08,0.045641,0.2528,nSEG,1,GNSS,-0.026641,-0.052800000000000014,1.4021578947368423,0.26400000000000007,0.8330789473684211
M256,0.0001,1e-06,-0.25,0.03,0.048342,0.1277,nSEG,1,GNSS,-0.029342000000000003,0.0723,1.5443157894736845,0.3615,0.9529078947368422
M257,0.0001,1e-06,-0.25,0.035,0.047965,0.139,nSEG,1,GNSS,-0.028965,0.061,1.5244736842105264,0.305,0.9147368421052632
M258,0.0001,1e-06,-0.25,0.04,0.047068,0.1494,nSEG,1,GNSS,-0.028068,0.050600000000000006,1.4772631578947368,0.253,0.8651315789473684
M259,0.0001,1e-06,-0.25,0.05,0.046823,0.1703,nSEG,1,GNSS,-0.027822999999999997,0.029700000000000004,1.4643684210526315,0.14850000000000002,0.8064342105263158
M260,0.0001,1e-06,-0.25,0.08,0.046061,0.2243,nSEG,1,GNSS,-0.027060999999999998,-0.02429999999999999,1.4242631578947367,0.12149999999999994,0.7728815789473683
M261,0.0001,1e-06,0.0,0.03,0.048382,0.117,nSEG,1,GNSS,-0.029382000000000002,0.083,1.5464210526315791,0.415,0.9807105263157896
M262,0.0001,1e-06,0.0,0.035,0.048297,0.1284,nSEG,1,GNSS,-0.029297,0.07160000000000002,1.5419473684210527,0.3580000000000001,0.9499736842105264
M263,0.0001,1e-06,0.0,0.04,0.047945,0.1381,nSEG,1,GNSS,-0.028945000000000002,0.06190000000000001,1.523421052631579,0.30950000000000005,0.9164605263157896
M264,0.0001,1e-06,0.0,0.05,0.046947,0.1564,nSEG,1,GNSS,-0.027947000000000003,0.0436,1.4708947368421055,0.218,0.8444473684210527
M265,0.0001,1e-06,0.0,0.08,0.046325,0.2061,nSEG,1,GNSS,-0.027325,-0.006099999999999994,1.438157894736842,0.03049999999999997,0.734328947368421
M266,0.0001,1e-06,0.25,0.03,0.048412,0.1094,nSEG,1,GNSS,-0.029411999999999997,0.09060000000000001,1.5479999999999998,0.45300000000000007,1.0005
M267,0.0001,1e-06,0.25,0.035,0.048316,0.12,nSEG,1,GNSS,-0.029316,0.08000000000000002,1.5429473684210526,0.4000000000000001,0.9714736842105264
M268,0.0001,1e-06,0.25,0.04,0.048051,0.1293,nSEG,1,GNSS,-0.029051000000000004,0.07070000000000001,1.5290000000000001,0.35350000000000004,0.9412500000000001
M269,0.0001,1e-06,0.25,0.05,0.047456,0.1462,nSEG,1,GNSS,-0.028456,0.053800000000000014,1.4976842105263157,0.2690000000000001,0.8833421052631579
M270,0.0001,1e-06,0.25,0.08,0.046454,0.1929,nSEG,1,GNSS,-0.027454000000000003,0.007100000000000023,1.4449473684210528,0.035500000000000115,0.7402236842105264
M271,0.0001,1e-06,0.5,0.03,0.048434,0.1035,nSEG,1,GNSS,-0.029434,0.09650000000000002,1.549157894736842,0.48250000000000004,1.015828947368421
M272,0.0001,1e-06,0.5,0.035,0.048333,0.1135,nSEG,1,GNSS,-0.029333,0.08650000000000001,1.543842105263158,0.4325,0.988171052631579
M273,0.0001,1e-06,0.5,0.04,0.048253,0.123,nSEG,1,GNSS,-0.029252999999999998,0.07700000000000001,1.5396315789473682,0.38500000000000006,0.9623157894736841
M274,0.0001,1e-06,0.5,0.05,0.04783,0.1396,nSEG,1,GNSS,-0.028829999999999998,0.06040000000000001,1.5173684210526315,0.30200000000000005,0.9096842105263158
M275,0.0001,1e-06,0.5,0.08,0.046543,0.1828,nSEG,1,GNSS,-0.027543,0.01720000000000002,1.4496315789473686,0.0860000000000001,0.7678157894736843
M276,0.0001,5.5e-06,-0.5,0.03,0.051079,0.1491,nSEG,1,GNSS,-0.032078999999999996,0.0509,1.6883684210526315,0.2545,0.9714342105263157
M277,0.0001,5.5e-06,-0.5,0.035,0.049824,0.1623,nSEG,1,GNSS,-0.030824,0.03770000000000001,1.6223157894736844,0.18850000000000006,0.9054078947368422
M278,0.0001,5.5e-06,-0.5,0.04,0.049803,0.1723,nSEG,1,GNSS,-0.030803,0.027700000000000002,1.6212105263157894,0.1385,0.8798552631578948
M279,0.0001,5.5e-06,-0.5,0.05,0.049429,0.1965,nSEG,1,GNSS,-0.030429,0.003500000000000003,1.6015263157894737,0.017500000000000016,0.8095131578947369
M280,0.0001,5.5e-06,-0.5,0.08,0.048375,0.2575,nSEG,1,GNSS,-0.029375000000000002,-0.057499999999999996,1.5460526315789476,0.2875,0.9167763157894737
M281,0.0001,5.5e-06,-0.25,0.03,0.051354,0.1327,nSEG,1,GNSS,-0.032353999999999994,0.0673,1.7028421052631577,0.33649999999999997,1.0196710526315789
M282,0.0001,5.5e-06,-0.25,0.035,0.051043,0.1446,nSEG,1,GNSS,-0.032043,0.055400000000000005,1.6864736842105266,0.277,0.9817368421052632
M283,0.0001,5.5e-06,-0.25,0.04,0.050098,0.1557,nSEG,1,GNSS,-0.031097999999999997,0.044300000000000006,1.636736842105263,0.22150000000000003,0.9291184210526315
M284,0.0001,5.5e-06,-0.25,0.05,0.049733,0.1743,nSEG,1,GNSS,-0.030733,0.0257,1.6175263157894737,0.1285,0.8730131578947369
M285,0.0001,5.5e-06,-0.25,0.08,0.048842,0.2291,nSEG,1,GNSS,-0.029842000000000004,-0.029099999999999987,1.5706315789473686,0.14549999999999993,0.8580657894736843
M286,0.0001,5.5e-06,0.0,0.03,0.051374,0.1216,nSEG,1,GNSS,-0.032374,0.07840000000000001,1.7038947368421054,0.392,1.0479473684210527
M287,0.0001,5.5e-06,0.0,0.035,0.051312,0.1334,nSEG,1,GNSS,-0.03231200000000001,0.06660000000000002,1.700631578947369,0.3330000000000001,1.0168157894736845
M288,0.0001,5.5e-06,0.0,0.04,0.05102,0.1437,nSEG,1,GNSS,-0.03202000000000001,0.05630000000000002,1.6852631578947372,0.2815000000000001,0.9833815789473687
M289,0.0001,5.5e-06,0.0,0.05,0.049736,0.1631,nSEG,1,GNSS,-0.030736000000000003,0.036900000000000016,1.617684210526316,0.18450000000000008,0.9010921052631581
M290,0.0001,5.5e-06,0.0,0.08,0.049124,0.2108,nSEG,1,GNSS,-0.030124,-0.010799999999999976,1.5854736842105264,0.05399999999999988,0.8197368421052631
M291,0.0001,5.5e-06,0.25,0.03,0.051387,0.1136,nSEG,1,GNSS,-0.032387,0.0864,1.704578947368421,0.432,1.0682894736842106
M292,0.0001,5.5e-06,0.25,0.035,0.051315,0.1247,nSEG,1,GNSS,-0.032314999999999997,0.0753,1.7007894736842104,0.3765,1.0386447368421052
M293,0.0001,5.5e-06,0.25,0.04,0.051261,0.1351,nSEG,1,GNSS,-0.032261,0.06490000000000001,1.6979473684210526,0.32450000000000007,1.0112236842105264
M294,0.0001,5.5e-06,0.25,0.05,0.050614,0.1525,nSEG,1,GNSS,-0.031614,0.047500000000000014,1.6638947368421055,0.23750000000000007,0.9506973684210528
M295,0.0001,5.5e-06,0.25,0.08,0.049292,0.1975,nSEG,1,GNSS,-0.030292000000000003,0.0025000000000000022,1.5943157894736844,0.012500000000000011,0.8034078947368422
M296,0.0001,5.5e-06,0.5,0.03,0.051396,0.1075,nSEG,1,GNSS,-0.032395999999999994,0.09250000000000001,1.7050526315789472,0.4625,1.0837763157894735
M297,0.0001,5.5e-06,0.5,0.035,0.051319,0.118,nSEG,1,GNSS,-0.032319,0.08200000000000002,1.701,0.4100000000000001,1.0555
M298,0.0001,5.5e-06,0.5,0.04,0.051259,0.1279,nSEG,1,GNSS,-0.032258999999999996,0.0721,1.6978421052631578,0.3605,1.029171052631579
M299,0.0001,5.5e-06,0.5,0.05,0.050912,0.1453,nSEG,1,GNSS,-0.031911999999999996,0.0547,1.6795789473684208,0.27349999999999997,0.9765394736842103
M300,0.0001,5.5e-06,0.5,0.08,0.049416,0.1873,nSEG,1,GNSS,-0.030416000000000002,0.012700000000000017,1.600842105263158,0.06350000000000008,0.8321710526315791
M301,0.0001,1e-05,-0.5,0.03,0.05345,0.1546,nSEG,1,GNSS,-0.034449999999999995,0.045400000000000024,1.8131578947368419,0.22700000000000012,1.020078947368421
M302,0.0001,1e-05,-0.5,0.035,0.052635,0.1648,nSEG,1,GNSS,-0.033635,0.03520000000000001,1.7702631578947368,0.17600000000000005,0.9731315789473685
M303,0.0001,1e-05,-0.5,0.04,0.052448,0.1781,nSEG,1,GNSS,-0.033448000000000006,0.021900000000000003,1.7604210526315793,0.10950000000000001,0.9349605263157896
M304,0.0001,1e-05,-0.5,0.05,0.052068,0.2028,nSEG,1,GNSS,-0.033068,-0.002799999999999997,1.740421052631579,0.013999999999999985,0.8772105263157896
M305,0.0001,1e-05,-0.5,0.08,0.050959,0.2652,nSEG,1,GNSS,-0.031959,-0.06519999999999998,1.6820526315789475,0.3259999999999999,1.0040263157894738
M306,0.0001,1e-05,-0.25,0.03,0.053679,0.1372,nSEG,1,GNSS,-0.034679,0.06280000000000002,1.8252105263157896,0.3140000000000001,1.069605263157895
M307,0.0001,1e-05,-0.25,0.035,0.053516,0.1504,nSEG,1,GNSS,-0.034516000000000005,0.049600000000000005,1.8166315789473688,0.24800000000000003,1.0323157894736845
M308,0.0001,1e-05,-0.25,0.04,0.052826,0.1584,nSEG,1,GNSS,-0.033825999999999995,0.0416,1.780315789473684,0.208,0.994157894736842
M309,0.0001,1e-05,-0.25,0.05,0.05238,0.1802,nSEG,1,GNSS,-0.03338000000000001,0.019800000000000012,1.7568421052631582,0.09900000000000006,0.9279210526315791
M310,0.0001,1e-05,-0.25,0.08,0.051474,0.2366,nSEG,1,GNSS,-0.032474,-0.036599999999999994,1.7091578947368422,0.18299999999999997,0.9460789473684211
M311,0.0001,1e-05,0.0,0.03,0.054166,0.1258,nSEG,1,GNSS,-0.035166,0.07420000000000002,1.850842105263158,0.37100000000000005,1.1109210526315791
M312,0.0001,1e-05,0.0,0.035,0.053632,0.138,nSEG,1,GNSS,-0.034631999999999996,0.062,1.822736842105263,0.31,1.0663684210526314
M313,0.0001,1e-05,0.0,0.04,0.053494,0.1495,nSEG,1,GNSS,-0.034494,0.05050000000000002,1.8154736842105261,0.25250000000000006,1.0339868421052631
M314,0.0001,1e-05,0.0,0.05,0.052545,0.1656,nSEG,1,GNSS,-0.033545000000000005,0.034400000000000014,1.765526315789474,0.17200000000000007,0.9687631578947371
M315,0.0001,1e-05,0.0,0.08,0.05175,0.2176,nSEG,1,GNSS,-0.03275,-0.017599999999999977,1.723684210526316,0.08799999999999988,0.9058421052631579
M316,0.0001,1e-05,0.25,0.03,0.054163,0.1175,nSEG,1,GNSS,-0.035163,0.08250000000000002,1.850684210526316,0.4125000000000001,1.1315921052631581
M317,0.0001,1e-05,0.25,0.035,0.054115,0.129,nSEG,1,GNSS,-0.03511500000000001,0.07100000000000001,1.8481578947368424,0.35500000000000004,1.1015789473684212
M318,0.0001,1e-05,0.25,0.04,0.053573,0.1398,nSEG,1,GNSS,-0.034573000000000007,0.060200000000000004,1.8196315789473687,0.301,1.0603157894736843
M319,0.0001,1e-05,0.25,0.05,0.05292,0.1558,nSEG,1,GNSS,-0.033920000000000006,0.04420000000000002,1.785263157894737,0.22100000000000009,1.0031315789473685
M320,0.0001,1e-05,0.25,0.08,0.051933,0.2039,nSEG,1,GNSS,-0.032933000000000004,-0.003899999999999987,1.7333157894736844,0.019499999999999934,0.8764078947368421
M321,0.0001,1e-05,0.5,0.03,0.054159,0.1112,nSEG,1,GNSS,-0.035158999999999996,0.08880000000000002,1.850473684210526,0.44400000000000006,1.147236842105263
