model,kt,ka,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M866,5.5e-05,0.0001,0.25,0.03,0.08327,0.1949,nSEG,2,GNSS,-0.06427,0.005100000000000021,3.382631578947368,0.025500000000000106,1.7040657894736841
M867,5.5e-05,0.0001,0.25,0.035,0.083235,0.2111,nSEG,2,GNSS,-0.064235,-0.011099999999999999,3.3807894736842106,0.055499999999999994,1.7181447368421052
M868,5.5e-05,0.0001,0.25,0.04,0.0832,0.2263,nSEG,2,GNSS,-0.0642,-0.02629999999999999,3.3789473684210525,0.13149999999999995,1.7552236842105262
M869,5.5e-05,0.0001,0.25,0.05,0.083165,0.2544,nSEG,2,GNSS,-0.064165,-0.054400000000000004,3.377105263157895,0.272,1.8245526315789475
M870,5.5e-05,0.0001,0.25,0.08,0.082722,0.3241,nSEG,2,GNSS,-0.063722,-0.12409999999999999,3.353789473684211,0.6204999999999999,1.9871447368421054
M871,5.5e-05,0.0001,0.5,0.03,0.083263,0.186,nSEG,2,GNSS,-0.064263,0.014000000000000012,3.382263157894737,0.07000000000000006,1.7261315789473684
M872,5.5e-05,0.0001,0.5,0.035,0.083235,0.2014,nSEG,2,GNSS,-0.064235,-0.0013999999999999846,3.3807894736842106,0.006999999999999923,1.6938947368421053
M873,5.5e-05,0.0001,0.5,0.04,0.083204,0.2158,nSEG,2,GNSS,-0.064204,-0.01579999999999998,3.379157894736842,0.0789999999999999,1.729078947368421
M874,5.5e-05,0.0001,0.5,0.05,0.083154,0.2425,nSEG,2,GNSS,-0.064154,-0.04249999999999998,3.376526315789474,0.2124999999999999,1.7945131578947369
M875,5.5e-05,0.0001,0.5,0.08,0.082811,0.3092,nSEG,2,GNSS,-0.06381099999999999,-0.10919999999999996,3.358473684210526,0.5459999999999998,1.952236842105263
M876,0.0001,1e-06,-0.5,0.03,0.048049,0.1873,nSEG,2,GNSS,-0.029049000000000002,0.012700000000000017,1.5288947368421053,0.06350000000000008,0.7961973684210527
M877,0.0001,1e-06,-0.5,0.035,0.047125,0.2015,nSEG,2,GNSS,-0.028125,-0.0015000000000000013,1.480263157894737,0.007500000000000007,0.7438815789473685
M878,0.0001,1e-06,-0.5,0.04,0.047059,0.2133,nSEG,2,GNSS,-0.028058999999999997,-0.013299999999999979,1.4767894736842104,0.06649999999999989,0.7716447368421051
M879,0.0001,1e-06,-0.5,0.05,0.046683,0.2416,nSEG,2,GNSS,-0.027683000000000003,-0.0416,1.457,0.208,0.8325
M880,0.0001,1e-06,-0.5,0.08,0.045747,0.3071,nSEG,2,GNSS,-0.026747000000000003,-0.10709999999999997,1.4077368421052634,0.5354999999999999,0.9716184210526316
M881,0.0001,1e-06,-0.25,0.03,0.048448,0.1699,nSEG,2,GNSS,-0.029448,0.030100000000000016,1.5498947368421052,0.15050000000000008,0.8501973684210526
M882,0.0001,1e-06,-0.25,0.035,0.048079,0.1827,nSEG,2,GNSS,-0.029078999999999997,0.01730000000000001,1.5304736842105262,0.08650000000000005,0.8084868421052631
M883,0.0001,1e-06,-0.25,0.04,0.047153,0.1945,nSEG,2,GNSS,-0.028153,0.005500000000000005,1.4817368421052632,0.027500000000000024,0.7546184210526317
M884,0.0001,1e-06,-0.25,0.05,0.046989,0.2154,nSEG,2,GNSS,-0.027989000000000003,-0.015399999999999997,1.473105263157895,0.07699999999999999,0.7750526315789474
M885,0.0001,1e-06,-0.25,0.08,0.04616,0.2768,nSEG,2,GNSS,-0.02716,-0.07679999999999998,1.4294736842105265,0.3839999999999999,0.9067368421052632
M886,0.0001,1e-06,0.0,0.03,0.048485,0.1578,nSEG,2,GNSS,-0.029485,0.042200000000000015,1.551842105263158,0.21100000000000008,0.881421052631579
M887,0.0001,1e-06,0.0,0.035,0.048403,0.1707,nSEG,2,GNSS,-0.029403000000000002,0.02930000000000002,1.5475263157894739,0.1465000000000001,0.847013157894737
M888,0.0001,1e-06,0.0,0.04,0.048058,0.1817,nSEG,2,GNSS,-0.029057999999999997,0.01830000000000001,1.5293684210526315,0.09150000000000005,0.8104342105263158
M889,0.0001,1e-06,0.0,0.05,0.047034,0.2023,nSEG,2,GNSS,-0.028034,-0.0022999999999999965,1.4754736842105263,0.011499999999999982,0.7434868421052632
M890,0.0001,1e-06,0.0,0.08,0.046423,0.2571,nSEG,2,GNSS,-0.027423,-0.057099999999999984,1.443315789473684,0.2854999999999999,0.864407894736842
M891,0.0001,1e-06,0.25,0.03,0.048512,0.149,nSEG,2,GNSS,-0.029512,0.05100000000000002,1.553263157894737,0.25500000000000006,0.9041315789473685
M892,0.0001,1e-06,0.25,0.035,0.048421,0.1612,nSEG,2,GNSS,-0.029421,0.0388,1.5484736842105262,0.194,0.8712368421052631
M893,0.0001,1e-06,0.25,0.04,0.048159,0.1718,nSEG,2,GNSS,-0.029159,0.028200000000000003,1.5346842105263159,0.14100000000000001,0.8378421052631579
M894,0.0001,1e-06,0.25,0.05,0.047568,0.1908,nSEG,2,GNSS,-0.028568,0.009200000000000014,1.5035789473684211,0.04600000000000007,0.7747894736842106
M895,0.0001,1e-06,0.25,0.08,0.046547,0.2427,nSEG,2,GNSS,-0.027547,-0.04269999999999999,1.4498421052631578,0.21349999999999994,0.8316710526315789
M896,0.0001,1e-06,0.5,0.03,0.048532,0.1422,nSEG,2,GNSS,-0.029532,0.05780000000000002,1.5543157894736843,0.2890000000000001,0.9216578947368422
M897,0.0001,1e-06,0.5,0.035,0.048435,0.1538,nSEG,2,GNSS,-0.029435,0.04620000000000002,1.5492105263157894,0.2310000000000001,0.8901052631578947
M898,0.0001,1e-06,0.5,0.04,0.048357,0.1646,nSEG,2,GNSS,-0.029356999999999998,0.035400000000000015,1.5451052631578948,0.17700000000000007,0.8610526315789474
M899,0.0001,1e-06,0.5,0.05,0.047944,0.1834,nSEG,2,GNSS,-0.028944,0.016600000000000004,1.5233684210526317,0.08300000000000002,0.8031842105263158
M900,0.0001,1e-06,0.5,0.08,0.046633,0.2316,nSEG,2,GNSS,-0.027633,-0.03159999999999999,1.4543684210526318,0.15799999999999995,0.8061842105263158
M901,0.0001,5.5e-06,-0.5,0.03,0.051185,0.1951,nSEG,2,GNSS,-0.032185000000000005,0.0049000000000000155,1.6939473684210529,0.024500000000000077,0.8592236842105265
M902,0.0001,5.5e-06,-0.5,0.035,0.050459,0.2066,nSEG,2,GNSS,-0.031459,-0.006599999999999995,1.6557368421052632,0.032999999999999974,0.8443684210526315
M903,0.0001,5.5e-06,-0.5,0.04,0.050283,0.2211,nSEG,2,GNSS,-0.031283000000000005,-0.02109999999999998,1.6464736842105265,0.1054999999999999,0.8759868421052632
M904,0.0001,5.5e-06,-0.5,0.05,0.049929,0.2475,nSEG,2,GNSS,-0.030929,-0.04749999999999999,1.627842105263158,0.23749999999999993,0.9326710526315789
M905,0.0001,5.5e-06,-0.5,0.08,0.048865,0.3127,nSEG,2,GNSS,-0.029865,-0.11269999999999997,1.571842105263158,0.5634999999999998,1.067671052631579
M906,0.0001,5.5e-06,-0.25,0.03,0.051454,0.1765,nSEG,2,GNSS,-0.032454,0.02350000000000002,1.7081052631578946,0.1175000000000001,0.9128026315789474
M907,0.0001,5.5e-06,-0.25,0.035,0.051282,0.1909,nSEG,2,GNSS,-0.032282000000000005,0.009100000000000025,1.6990526315789476,0.045500000000000124,0.8722763157894738
M908,0.0001,5.5e-06,-0.25,0.04,0.05056,0.1995,nSEG,2,GNSS,-0.031560000000000005,0.0005000000000000004,1.6610526315789476,0.0025000000000000022,0.8317763157894738
M909,0.0001,5.5e-06,-0.25,0.05,0.050215,0.2233,nSEG,2,GNSS,-0.031215000000000003,-0.023299999999999987,1.6428947368421054,0.11649999999999994,0.8796973684210527
M910,0.0001,5.5e-06,-0.25,0.08,0.049344,0.283,nSEG,2,GNSS,-0.030344,-0.08299999999999996,1.5970526315789473,0.4149999999999998,1.0060263157894735
M911,0.0001,5.5e-06,0.0,0.03,0.051905,0.1638,nSEG,2,GNSS,-0.032905000000000004,0.03620000000000001,1.731842105263158,0.18100000000000005,0.9564210526315791
M912,0.0001,5.5e-06,0.0,0.035,0.051405,0.1773,nSEG,2,GNSS,-0.032405,0.022699999999999998,1.705526315789474,0.11349999999999999,0.909513157894737
M913,0.0001,5.5e-06,0.0,0.04,0.051259,0.1899,nSEG,2,GNSS,-0.032258999999999996,0.010099999999999998,1.6978421052631578,0.05049999999999999,0.8741710526315789
